institute_type,institute_short,program_name,category,quota,pool,round_no,program_duration,degree_short,year,opening_rank,closing_rank,closing_rank_avg,closing_rank_std,latest_recorded_year
IIT,IIT-Kanpur,Chemical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1713.0,2569.0,2569.0,0.0,2016
NIT,NIT-Warangal,Electrical and Electronics Engineering,GEN,OS,Gender-Neutral,6,4 Years,B.Tech,2016,2176.0,4595.0,4595.0,0.0,2016
IIT,IIT-(ISM) Dhanbad,Engineering Physics,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,46.0,949.0,949.0,0.0,2016
NIT,NIT-Jaipur,Electronics and Communication Engineering,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,1506.0,1506.0,1506.0,0.0,2019
NIT,NIT-Bhopal,Materials Science and Metallurgical Engineering,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,1242.0,1242.0,1242.0,0.0,2019
NIT,NIT-Calicut,Engineering Physics,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,1832.0,1832.0,1832.0,0.0,2019
IIT,IIT-(ISM) Dhanbad,Mineral Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,487.0,803.0,803.0,0.0,2018
IIT,IIT-Bombay,Metallurgical Engineering and Materials Science,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,602.0,929.0,929.0,0.0,2016
NIT,NIT-Andhra-Pradesh,Electronics and Communication Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2016,1153.0,2528.0,2528.0,0.0,2016
NIT,NIT-Surat,Electronics and Communication Engineering,OBC-NCL,OS,Gender-Neutral,6,4 Years,B.Tech,2016,1761.0,3180.0,3180.0,0.0,2016
IIT,IIT-Roorkee,Electronics and Communication Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,111.0,261.0,261.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Mining Engineering,ST,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,118.0,180.0,180.0,0.0,2016
NIT,NIT-Hamirpur,Electrical Engineering,GEN-EWS,OS,Female-Only,6,4 Years,B.Tech,2020,6137.0,6137.0,6137.0,0.0,2020
NIT,NIT-Silchar,Electronics and Instrumentation Engineering,GEN-EWS,HS,Gender-Neutral,6,4 Years,B.Tech,2020,17982.0,20160.0,20160.0,0.0,2020
IIT,IIT-Delhi,Chemical Engineering,ST,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2018,346.0,539.0,539.0,0.0,2018
IIT,IIT-Madras,Computer Science and Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,13.0,37.0,37.0,0.0,2018
IIT,IIT-Bhubaneswar,Mechanical Engineering and M. Tech. in Thermal Science & Engineering,ST,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2018,635.0,635.0,635.0,0.0,2018
IIT,IIT-(BHU) Varanasi,Materials Science and Technology,SC,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,1886.0,1974.0,1974.0,0.0,2016
IIT,IIT-Goa,Computer Science and Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,634.0,1194.0,1194.0,0.0,2016
IIT,IIT-(ISM) Dhanbad,Mathematics and Computing,GEN,AI,Gender-Neutral,6,5 Years,Int M.Tech,2016,3643.0,4696.0,4696.0,0.0,2016
NIT,NIT-Andhra-Pradesh,Bio Technology,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2016,30554.0,35021.0,35021.0,0.0,2016
NIT,NIT-Hamirpur,Computer Science and Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,15734.0,15734.0,15734.0,0.0,2020
IIT,IIT-Bombay,Chemical Engineering,GEN-PWD,AI,Gender-Neutral,7,4 Years,B.Tech,2019,84.0,123.0,123.0,0.0,2019
NIT,NIT-Allahabad,Information Technology,GEN-PWD,OS,Gender-Neutral,7,4 Years,B.Tech,2019,106.0,106.0,106.0,0.0,2019
IIT,IIT-Patna,Computer Science and Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,242.0,680.0,680.0,0.0,2016
NIT,NIT-Warangal,Metallurgical and Materials Engineering,SC,AP,Gender-Neutral,6,4 Years,B.Tech,2016,3033.0,3033.0,3033.0,0.0,2016
IIT,IIT-Kharagpur,Instrumentation Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2016,859.0,1226.0,1226.0,0.0,2016
IIT,IIT-Kharagpur,Mining Engineering,OBC-NCL,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,2654.0,2842.0,2842.0,0.0,2016
IIT,IIT-(ISM) Dhanbad,Electronics and Instrumentation Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2016,2162.0,2723.0,2723.0,0.0,2016
IIT,IIT-Tirupati,Computer Science and Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1345.0,1593.0,1593.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Bioengineering with M.Tech in Biomedical Technology,GEN,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,7884.0,9137.0,9137.0,0.0,2016
NIT,NIT-Uttarakhand,Electrical and Electronics Engineering,GEN,OS,Gender-Neutral,6,4 Years,B.Tech,2016,19606.0,26626.0,26626.0,0.0,2016
NIT,NIT-Hamirpur,Engineering Physics,GEN-EWS,HS,Gender-Neutral,6,4 Years,B.Tech,2020,21273.0,26746.0,26746.0,0.0,2020
NIT,NIT-Hamirpur,Mathematics and Computing,GEN-EWS,HS,Gender-Neutral,6,4 Years,B.Tech,2020,13013.0,15204.0,15204.0,0.0,2020
NIT,NIT-Tiruchirappalli,Civil Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,39438.0,39438.0,39438.0,0.0,2020
NIT,NIT-Tiruchirappalli,Metallurgical and Materials Engineering,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,876.0,876.0,876.0,0.0,2019
IIT,IIT-Madras,Engineering Design,ST,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,299.0,299.0,299.0,0.0,2018
IIT,IIT-Dharwad,Electrical Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,748.0,762.0,762.0,0.0,2018
IIT,IIT-(BHU) Varanasi,Materials Science and Technology,GEN,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,6263.0,8275.0,8275.0,0.0,2016
IIT,IIT-Dharwad,Electrical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,6504.0,8299.0,8299.0,0.0,2016
IIT,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,ST,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,144.0,304.0,304.0,0.0,2016
IIT,IIT-Kanpur,Chemistry,ST,AI,Gender-Neutral,6,4 Years,BSc,2016,51.0,729.0,729.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Industrial Chemistry,ST,AI,Gender-Neutral,6,5 Years,Int M.Tech,2016,257.0,345.0,345.0,0.0,2016
NIT,NIT-Silchar,Civil Engineering,GEN-EWS,HS,Gender-Neutral,6,4 Years,B.Tech,2020,14737.0,19826.0,19826.0,0.0,2020
NIT,NIT-Calicut,Production Engineering,GEN-PWD,OS,Gender-Neutral,7,4 Years,B.Tech,2019,2633.0,2633.0,2633.0,0.0,2019
IIT,IIT-Bombay,BS in Mathematics,ST,AI,Gender-Neutral,7,4 Years,BSc,2018,627.0,627.0,627.0,0.0,2018
IIT,IIT-Kharagpur,Computer Science and Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,23.0,47.0,47.0,0.0,2018
IIT,IIT-Madras,Physics,ST,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2018,725.0,725.0,725.0,0.0,2018
IIT,IIT-(ISM) Dhanbad,Mechanical Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,696.0,1277.0,1277.0,0.0,2016
NIT,NIT-Warangal,Civil Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2016,1712.0,2228.0,2228.0,0.0,2016
NIT,NIT-Nagpur,Mechanical Engineering,OBC-NCL,OS,Gender-Neutral,6,4 Years,B.Tech,2016,2166.0,3011.0,3011.0,0.0,2016
IIT,IIT-Gandhinagar,Mechanical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,2687.0,3658.0,3658.0,0.0,2016
NIT,NIT-Nagpur,Mechanical Engineering,GEN,OS,Gender-Neutral,6,4 Years,B.Tech,2016,6245.0,9870.0,9870.0,0.0,2016
IIT,IIT-Kanpur,Chemical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,397.0,642.0,642.0,0.0,2016
NIT,NIT-Warangal,Chemical Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2016,396.0,443.0,443.0,0.0,2016
NIT,NIT-Durgapur,Bio Technology,GEN-EWS,OS,Female-Only,6,4 Years,B.Tech,2020,8780.0,8780.0,8780.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Electrical and Electronics Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,6702.0,6702.0,6702.0,0.0,2020
NIT,NIT-Jamshedpur,Electrical Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,9148.0,9148.0,9148.0,0.0,2020
NIT,NIT-Srinagar,Chemical Engineering,GEN-EWS,OS,Gender-Neutral,6,4 Years,B.Tech,2020,8294.0,8385.0,8385.0,0.0,2020
NIT,NIT-Calicut,Civil Engineering,GEN-PWD,OS,Gender-Neutral,7,4 Years,B.Tech,2019,544.0,544.0,544.0,0.0,2019
IIT,IIT-Kharagpur,Exploration Geophysics,ST,AI,Gender-Neutral,7,5 Years,Int MSc.,2018,737.0,859.0,859.0,0.0,2018
IIT,IIT-Palakkad,Civil Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,498.0,501.0,501.0,0.0,2018
IIT,IIT-Madras,Metallurgical and Materials Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1061.0,1283.0,1283.0,0.0,2016
NIT,NIT-Surat,Mathematics,SC,HS,Gender-Neutral,6,5 Years,Int Msc.,2016,18682.0,21243.0,21243.0,0.0,2016
IIT,IIT-Kharagpur,Biotechnology and Biochemical Engineering,OBC-NCL,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,2262.0,3321.0,3321.0,0.0,2016
NIT,NIT-Nagpur,Civil Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2016,4035.0,5809.0,5809.0,0.0,2016
IIT,IIT-Bombay,Civil Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,897.0,2251.0,2251.0,0.0,2016
IIT,IIT-Bombay,Electrical Engineering with M.Tech. in Communications and Signal Processing,GEN,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,249.0,583.0,583.0,0.0,2016
IIT,IIT-Delhi,Mechanical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,247.0,907.0,907.0,0.0,2016
NIT,NIT-Uttarakhand,Civil Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2016,38977.0,56366.0,56366.0,0.0,2016
IIT,IIT-Delhi,Civil Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,14.0,47.0,47.0,0.0,2016
IIT,IIT-Roorkee,Applied Mathematics,ST,AI,Gender-Neutral,6,5 Years,Int MSc.,2016,68.0,710.0,710.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology,ST,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,262.0,1118.0,1118.0,0.0,2016
NIT,NIT-Durgapur,Computer Science and Engineering,GEN-EWS,OS,Female-Only,6,4 Years,B.Tech,2020,2424.0,2871.0,2871.0,0.0,2020
NIT,NIT-Kurukshetra,Civil Engineering,GEN-EWS,HS,Gender-Neutral,6,4 Years,B.Tech,2020,5928.0,7512.0,7512.0,0.0,2020
NIT,NIT-Calicut,Production Engineering,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,1517.0,1517.0,1517.0,0.0,2019
IIT,IIT-Bombay,Electrical Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,18.0,81.0,81.0,0.0,2016
IIT,IIT-Kharagpur,Agricultural and Food Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1381.0,1845.0,1845.0,0.0,2016
IIT,IIT-Kharagpur,Chemical Engineering,SC,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,328.0,1093.0,1093.0,0.0,2016
IIT,IIT-Indore,Mechanical Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,908.0,1206.0,1206.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Bioengineering with M.Tech in Biomedical Technology,SC,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,2017.0,2145.0,2145.0,0.0,2016
IIT,IIT-Delhi,Mathematics and Computing,OBC-NCL,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,281.0,326.0,326.0,0.0,2016
IIT,IIT-Kharagpur,Quality Engineering Design and Manufacturing,OBC-NCL,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,1985.0,2490.0,2490.0,0.0,2016
IIT,IIT-Roorkee,Geological Technology,OBC-NCL,AI,Gender-Neutral,6,5 Years,Int M.Tech,2016,3150.0,3454.0,3454.0,0.0,2016
NIT,NIT-Uttarakhand,Civil Engineering,OBC-NCL,OS,Gender-Neutral,6,4 Years,B.Tech,2016,6778.0,8238.0,8238.0,0.0,2016
IIT,IIT-Guwahati,Chemical Science and Technology,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1890.0,6395.0,6395.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Pharmaceutics,GEN,AI,Gender-Neutral,6,4 Years,B.Pharm,2016,8027.0,9805.0,9805.0,0.0,2016
NIT,NIT-Surat,Computer Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2016,763.0,5844.0,5844.0,0.0,2016
IIT,IIT-Kanpur,Mechanical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,50.0,197.0,197.0,0.0,2016
NIT,NIT-Andhra-Pradesh,Bio Technology,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2016,3376.0,3376.0,3376.0,0.0,2016
NIT,NIT-Jalandhar,Electrical Engineering,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,2459.0,2459.0,2459.0,0.0,2019
NIT,NIT-Allahabad,Chemical Engineering,GEN-PWD,OS,Gender-Neutral,7,4 Years,B.Tech,2019,770.0,770.0,770.0,0.0,2019
NIT,NIT-Kurukshetra,Civil Engineering,GEN-PWD,OS,Gender-Neutral,7,4 Years,B.Tech,2019,357.0,1249.0,1249.0,0.0,2019
NIT,NIT-Warangal,Bio Technology,GEN-PWD,HS,Female-Only,7,4 Years,B.Tech,2019,615.0,615.0,615.0,0.0,2019
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,ST,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2018,174.0,174.0,174.0,0.0,2018
IIT,IIT-Gandhinagar,Mechanical Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,445.0,466.0,466.0,0.0,2018
IIT,IIT-Ropar,Mechanical Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,508.0,597.0,597.0,0.0,2018
IIT,IIT-Bhilai,Electrical Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,645.0,671.0,671.0,0.0,2018
IIT,IIT-Goa,Mechanical Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,662.0,666.0,666.0,0.0,2018
IIT,IIT-Indore,Civil Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2016,2013.0,2371.0,2371.0,0.0,2016
NIT,NIT-Warangal,Mechanical Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2016,991.0,1701.0,1701.0,0.0,2016
IIT,IIT-Bombay,Engineering Physics and M.Tech. with specialization in Nano Science,GEN,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,1092.0,1843.0,1843.0,0.0,2016
IIT,IIT-Hyderabad,Computer Science and Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,418.0,879.0,879.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Pharmaceutics,ST,AI,Gender-Neutral,6,4 Years,B.Pharm,2016,18.0,445.0,445.0,0.0,2016
NIT,NIT-Uttarakhand,Civil Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2016,2114.0,4001.0,4001.0,0.0,2016
NIT,NIT-Jamshedpur,Metallurgical and Materials Engineering,GEN-EWS,OS,Gender-Neutral,6,4 Years,B.Tech,2020,7202.0,7766.0,7766.0,0.0,2020
NIT,NIT-Bhopal,Architecture,GEN-PWD,OS,Gender-Neutral,7,5 Years,B.Arch,2019,162.0,162.0,162.0,0.0,2019
NIT,NIT-Puducherry,Computer Science and Engineering,GEN-PWD,OS,Female-Only,7,4 Years,B.Tech,2019,433.0,433.0,433.0,0.0,2019
NIT,NIT-Srinagar,Electrical Engineering,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,1421.0,1421.0,1421.0,0.0,2019
IIT,IIT-(ISM) Dhanbad,Engineering Physics,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,420.0,912.0,912.0,0.0,2018
NIT,NIT-Uttarakhand,Electrical and Electronics Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2016,8378.0,11482.0,11482.0,0.0,2016
IIT,IIT-Kharagpur,Industrial and Systems Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1406.0,1817.0,1817.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Mechanical Engineering,OBC-NCL,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,1381.0,1565.0,1565.0,0.0,2016
IIT,IIT-Delhi,Chemical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,980.0,1704.0,1704.0,0.0,2016
IIT,IIT-Madras,Electrical Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,189.0,606.0,606.0,0.0,2016
IIT,IIT-Tirupati,Computer Science and Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,2524.0,4539.0,4539.0,0.0,2016
NIT,NIT-Andhra-Pradesh,Mechanical Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2016,14336.0,23190.0,23190.0,0.0,2016
IIT,IIT-Roorkee,Polymer Science and Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1.0,1037.0,1037.0,0.0,2016
NIT,NIT-Hamirpur,Civil Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,21541.0,21541.0,21541.0,0.0,2020
NIT,NIT-Hamirpur,Engineering Physics,GEN-EWS,OS,Gender-Neutral,6,4 Years,B.Tech,2020,5815.0,5933.0,5933.0,0.0,2020
NIT,NIT-Rourkela,Bio Technology,GEN-EWS,OS,Gender-Neutral,6,4 Years,B.Tech,2020,5471.0,5748.0,5748.0,0.0,2020
IIT,IIT-Kanpur,Electrical Engineering,GEN-PWD,AI,Female-Only,7,4 Years,B.Tech,2019,34.0,34.0,34.0,0.0,2019
NIT,NIT-Surat,Chemistry,SC,OS,Gender-Neutral,6,5 Years,Int Msc.,2016,4059.0,6071.0,6071.0,0.0,2016
IIT,IIT-Roorkee,Chemical Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1442.0,1833.0,1833.0,0.0,2016
IIT,IIT-Delhi,Mathematics and Computing,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,250.0,397.0,397.0,0.0,2016
NIT,NIT-Nagpur,Mechanical Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2016,1666.0,8982.0,8982.0,0.0,2016
IIT,IIT-Kharagpur,Quality Engineering Design and Manufacturing,ST,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,864.0,864.0,864.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Metallurgical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,914.0,1076.0,1076.0,0.0,2016
IIT,IIT-Bhilai,Mechanical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,717.0,749.0,749.0,0.0,2016
IIT,IIT-Jammu,Electrical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2016,657.0,696.0,696.0,0.0,2016
NIT,NIT-Srinagar,Chemical Engineering,GEN-EWS,JK,Gender-Neutral,6,4 Years,B.Tech,2020,22926.0,43696.0,43696.0,0.0,2020
NIT,NIT-Jaipur,Electrical Engineering,GEN-PWD,OS,Female-Only,7,4 Years,B.Tech,2019,1697.0,1697.0,1697.0,0.0,2019
NIT,NIT-Patna,Electronics and Communication Engineering,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,783.0,783.0,783.0,0.0,2019
NIT,NIT-Srinagar,Mechanical Engineering,GEN-PWD,HS,Gender-Neutral,7,4 Years,B.Tech,2019,2703.0,2703.0,2703.0,0.0,2019
IIT,IIT-Tirupati,Mechanical Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,615.0,646.0,646.0,0.0,2018
IIT,IIT-Kharagpur,Civil Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,455.0,671.0,671.0,0.0,2016
NIT,NIT-Uttarakhand,Electrical and Electronics Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2016,3464.0,4094.0,4094.0,0.0,2016
IIT,IIT-Kanpur,Earth Sciences,OBC-NCL,AI,Gender-Neutral,6,4 Years,BSc,2016,2666.0,3557.0,3557.0,0.0,2016
IIT,IIT-Bombay,Engineering Physics,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,6.0,1041.0,1041.0,0.0,2016
IIT,IIT-Roorkee,Polymer Science and Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,5943.0,7531.0,7531.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Electronics Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1539.0,2401.0,2401.0,0.0,2016
NIT,NIT-Warangal,Bio Technology,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2016,560.0,625.0,625.0,0.0,2016
NIT,NIT-Calicut,Electrical and Electronics Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,52047.0,52047.0,52047.0,0.0,2020
NIT,NIT-Rourkela,Life Science,GEN-EWS,OS,Gender-Neutral,6,5 Years,Int Msc.,2020,8035.0,8035.0,8035.0,0.0,2020
IIT,IIT-Bhubaneswar,Computer Science and Engineering,GEN-PWD,AI,Gender-Neutral,7,4 Years,B.Tech,2019,99.0,99.0,99.0,0.0,2019
NIT,NIT-Jaipur,Mechanical Engineering,GEN-PWD,OS,Gender-Neutral,7,4 Years,B.Tech,2019,741.0,741.0,741.0,0.0,2019
NIT,NIT-Allahabad,Electronics and Communication Engineering,GEN-PWD,HS,Female-Only,7,4 Years,B.Tech,2019,298.0,298.0,298.0,0.0,2019
IIT,IIT-Kharagpur,Mining Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,390.0,824.0,824.0,0.0,2018
IIT,IIT-Ropar,Electrical Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,424.0,470.0,470.0,0.0,2018
IIT,IIT-Jammu,Mechanical Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,1229.0,1695.0,1695.0,0.0,2016
IIT,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,OBC-NCL,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,890.0,1524.0,1524.0,0.0,2016
IIT,IIT-Kanpur,Biological Sciences and Bioengineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,3578.0,5433.0,5433.0,0.0,2016
NIT,NIT-Surat,Electronics and Communication Engineering,GEN,HS,Gender-Neutral,6,4 Years,B.Tech,2016,5191.0,18192.0,18192.0,0.0,2016
NIT,NIT-Calicut,Civil Engineering,GEN-EWS,HS,Female-Only,6,4 Years,B.Tech,2020,11324.0,16671.0,16671.0,0.0,2020
NIT,NIT-Rourkela,Metallurgical and Materials Engineering,GEN-EWS,OS,Gender-Neutral,6,4 Years,B.Tech,2020,4341.0,4908.0,4908.0,0.0,2020
IIT,IIT-(ISM) Dhanbad,Civil Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,363.0,440.0,440.0,0.0,2018
IIT,IIT-Kharagpur,Computer Science and Engineering,OBC-NCL,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,151.0,196.0,196.0,0.0,2016
NIT,NIT-Andhra-Pradesh,Computer Science and Engineering,GEN,OS,Gender-Neutral,6,4 Years,B.Tech,2016,4863.0,12379.0,12379.0,0.0,2016
NIT,NIT-Surat,Electronics and Communication Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2016,623.0,854.0,854.0,0.0,2016
NIT,NIT-Durgapur,Electrical Engineering,GEN-EWS,HS,Gender-Neutral,6,4 Years,B.Tech,2020,6729.0,7659.0,7659.0,0.0,2020
IIT,IIT-Delhi,Mathematics and Computing,GEN-PWD,AI,Gender-Neutral,7,4 Years,B.Tech,2019,8.0,11.0,11.0,0.0,2019
IIT,IIT-Delhi,Electrical Engineering - Power and Automation,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,106.0,171.0,171.0,0.0,2018
IIT,IIT-Kanpur,Mechanical Engineering,ST,AI,Female-Only,7,4 Years,B.Tech,2018,417.0,467.0,467.0,0.0,2018
IIT,IIT-Madras,Electrical Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,57.0,86.0,86.0,0.0,2018
IIT,IIT-Bhubaneswar,Electronics and Communication Engineering,ST,AI,Female-Only,7,4 Years,B.Tech,2018,822.0,822.0,822.0,0.0,2018
IIT,IIT-Bhubaneswar,Metallurgical and Materials Engineering,ST,AI,Gender-Neutral,7,4 Years,B.Tech,2018,188.0,859.0,859.0,0.0,2018
IIT,IIT-Madras,Physics,SC,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,926.0,926.0,926.0,0.0,2016
IIT,IIT-Hyderabad,Electrical Engineering,SC,AI,Gender-Neutral,6,4 Years,B.Tech,2016,266.0,658.0,658.0,0.0,2016
IIT,IIT-(BHU) Varanasi,Mining Engineering,SC,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2016,1663.0,1770.0,1770.0,0.0,2016
NIT,NIT-Uttarakhand,Civil Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2016,2865.0,3526.0,3526.0,0.0,2016
IIT,IIT-Bombay,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,6,4 Years,B.Tech,2016,64.0,162.0,162.0,0.0,2016
IIT,IIT-(ISM) Dhanbad,Mining Machinery Engineering,GEN,AI,Gender-Neutral,6,4 Years,B.Tech,2016,7422.0,9111.0,9111.0,0.0,2016
