SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
31376 586611,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
31377 586706,-,-,-,-,Deemed/Paid,J R MEDICAL,MBBS
31378 586707 Deemed/Pa,Sree Balaji Dental,BDS,Reported,-,-,-,-
31379 586712,Jain,SBKS Med. Inst. and,MBBS,Reported,-,-,-
31380 586714,Deemed/Pa Sree Balaji Medical,MBBS,Not,Deemed/Paid ACS Medical College,MBBS,Open,SC
31381 586745 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31382 586750,Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-
31383 586770,-,-,-,-,Deemed/Paid,K M Shah Dental,BDS
31384 586798,-,-,-,-,Deemed/Paid MANAV RACHNA,BDS,Open
31385 586809 Deemed/Pa Malla Reddy Institute,BDS,Reported,-,-,-,-,-
31386 586896,Deemed/Pa Sree Balaji Dental,BDS,Reported,Deemed/Paid,Meenakshi Ammal,BDS,Open
31387 587052,Delhi NCR University College of,MBBS,Reported,-,-,-,-
31388 587057,"Deemed/Pa Rural Dental College,",BDS,Reported,Deemed/Paid,Bharati Vidyapeeth,BDS,Open
31389 587084 Deemed/Pa ACS Medical College,MBBS,Not,Deemed/Paid ACS Medical College,MBBS,Open,OBC,30
31390 587180 Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-,-
31391 587312,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
31392 587420 Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-,-
31393 587438,-,-,-,-,Deemed/Paid Meenakshi Medical,MBBS,Open
31394 587448,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
31395 587511 Deemed/Pa,Aarupadai Veedu,MBBS,Reported,-,-,-,-
31396 587521,Deemed/Pa,K M Shah Dental,BDS,Reported,-,-,-
31397 587529,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
31398 587620,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
31399 587645,Deemed/Pa Indira Gandhi Institute,BDS,Not,Deemed/Paid,Yenepoya Dental,BDS,Open
"31400 587728 Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-,-
31401 587747,Deemed/Pa,Aarupadai Veedu,MBBS,Reported,Deemed/Paid Meenakshi Medical,MBBS,Open
31402 587848,Non-,MGM Medical,MBBS,Reported,-,-,-
31403 587883,Deemed/Pa,Aarupadai Veedu,MBBS,Reported,Deemed/Paid Meenakshi Medical,MBBS,Open
31404 587887 Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-,-
31405 587888,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
31406 587905 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-,-
31407 587945,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
31408 587977,Deemed/Pa Dr. DY Patil Dental,BDS,Not,-,-,-,-
31409 588060,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
31410 588069,Non-,K.S Hegde Medical,MBBS,Reported,-,-,-
31411 588070,-,-,-,-,Deemed/Paid Sree Balaji Dental,BDS,Open
31412 588115 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-,-
31413 588116,-,-,-,-,Deemed/Paid Sree Balaji Dental,BDS,Open
31414 588221,Jain,SBKS Med. Inst. and,MBBS,Reported,-,-,-
31415 588305,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
31416 588369 Deemed/Pa,Sree Balaji Dental,BDS,Not,-,-,-,-
31417 588469,-,-,-,-,All India,KARNATAK INST.,MBBS
31418 588493 Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-,-
31419 588539,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
31420 588600,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
31421 588641,All India Government Medical,MBBS,Not,-,-,-,-
31422 588666,-,-,-,-,Deemed/Paid BVDU Dental College,BDS,Open
31423 588674 Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-,-
31424 588761,Non-,K.S Hegde Medical,MBBS,Not,-,-,-
31425 588813,-,-,-,-,Deemed/Paid SRM Medical College,MBBS,Open
31426 588923 Deemed/Pa,Aarupadai Veedu,MBBS,Reported,Deemed/Paid Meenakshi Medical,MBBS,Open,General
"31427 588927 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
31428 589093 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid Meenakshi Medical,MBBS,Open,General
31429 589216,Delhi NCR,Atal Bihari Vajpayee,MBBS,Reported,-,-,-
31430 589241,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
31431 589507,Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-
31432 589538,Deemed/Pa,Aarupadai Veedu,MBBS,Reported,-,-,-
31433 589566,Deemed/Pa,BHAARATH,MBBS,Not,Deemed/Paid Meenakshi Medical,MBBS,Open
31434 589593 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31435 589697,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
31436 589828,Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-
31437 589878,Deemed/Pa,J R MEDICAL,MBBS,Not,Deemed/Paid Meenakshi Medical,MBBS,Open
31438 589895 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid ACS Medical College,MBBS,Open,General
31439 589941 Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-,-
31440 590071,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
31441 590133,Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-
31442 590142,Non-,K.S Hegde Medical,MBBS,Not,-,-,-
31443 590235,All India,Autonomous State,MBBS,Not,-,-,-
31444 590250,-,-,-,-,Deemed/Paid,Bharati Vidyapeeth,BDS
31445 590258 Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-,-
31446 590302,-,-,-,-,Deemed/Paid SATHYABAMA UNIV.,BDS,Open
31447 590335,All India,BPS Govt. Med.,MBBS,Not,All India,GOVT.MEDICAL,MBBS
31448 590376 Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-,-
31449 590467,-,-,-,-,Deemed/Paid SRM Medical College,MBBS,Open
31450 590577 Deemed/Pa,BHAARATH,MBBS,Not,-,-,-,-
31451 590604,Deemed/Pa,BHAARATH,MBBS,Not,-,-,-
31452 590714,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
31453 590717,All IndiaGovernment Medical,MBBS,Not,-,-,-,-
31454 590735,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
31455 590816,Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid Vinayaka Missions,MBBS,Open
31456 590885,-,-,-,-,"Deemed/Paid Rural Dental College,",BDS,Open
31457 590894 Deemed/Pa,Aarupadai Veedu,MBBS,Reported,Deemed/Paid ACS Medical College,MBBS,Open,General
31458 590913,Jain,SBKS Med. Inst. and,MBBS,Reported,-,-,-
31459 590916,Deemed/Pa,Sri Siddhartha,BDS,Reported,-,-,-
31460 590933,Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-
"31461 590984 Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-,-
31462 591193,Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-
31463 591288,Deemed/Pa,Aarupadai Veedu,MBBS,Reported,Deemed/Paid,VMKV Medical,MBBS
31464 591327 Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-,-
31465 591333,Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-
31466 591422,-,-,-,-,"Deemed/Paid JSS Dental College,",BDS,Open
31467 591425 Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-,-
31468 591456,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
31469 591488,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
31470 591532,All India,Govt. Medical,MBBS,Seat,-,-,-
31471 591568 Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-,-
31472 591592,Non-,K.S Hegde Medical,MBBS,Reported,-,-,-
31473 591638,Jain,SBKS Med. Inst. and,MBBS,Reported,-,-,-
31474 591713,Deemed/Pa BVDU Dental College,BDS,Seat,-,-,-,-
31475 591730 Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-,-
31476 591742,Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-
31477 591778,-,-,-,-,All India,ESIC MEDICAL,MBBS
31478 591824 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-,-
31479 591826,Deemed/Pa,BHAARATH,MBBS,Not,-,-,-
31480 591846,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
31481 592129,All India,CALCUTTA,MBBS,Reported,-,-,-
31482 592133,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
31483 592172 Deemed/Pa,Aarupadai Veedu,MBBS,Reported,-,-,-,-
31484 592245,-,-,-,-,Deemed/Paid BVDU Dental College,BDS,Open
31485 592248,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
31486 592259 Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-,-
31487 592336,-,-,-,-,Deemed/Paid Sharad Pawar Dental,BDS,Open
31488 592497 Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-,-
31489 592656,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
31490 592674,Deemed/Pa Sharad Pawar Dental,BDS,Not,-,-,-,-
31491 592819,-,-,-,-,Deemed/Paid SATHYABAMA UNIV.,BDS,Open
"31492 592851 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
31493 592886,Deemed/Pa,Aarupadai Veedu,MBBS,Reported,-,-,-
31494 592894,Deemed/Pa BVDU Dental College,BDS,Not,Deemed/Paid Sharad Pawar Dental,BDS,Open,General
31495 592933 Deemed/Pa,Sree Balaji Medical,MBBS,Reported,-,-,-,-
31496 592980,-,-,-,-,Deemed/Paid,Santosh Dental,BDS
31497 593098 Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-,-
31498 593128,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
31499 593160,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
31500 593193,-,-,-,-,Deemed/Paid Meenakshi Medical,MBBS,Open
31501 593248 Deemed/Pa Malla Reddy Dental,BDS,Reported,-,-,-,-,-
31502 593349,-,-,-,-,Non-Resident,MGM Medical,MBBS
31503 593405,-,-,-,-,Deemed/Paid Dr. DY Patil Dental,BDS,Open
"31504 593451 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
31505 593466,-,-,-,-,Deemed/Paid,Bharati Vidyapeeth,BDS
31506 593494 Deemed/Pa,Chettinad Hos. and,MBBS,Not,-,-,-,-
31507 593506,Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-
31508 593572,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
31509 593600,-,-,-,-,Deemed/Paid Sree Balaji Dental,BDS,Open
31510 593633 Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,-,-,-,-,-
31511 593643,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
31512 593671 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid Vinayaka Missions,MBBS,Open,OBC
31513 593831 Deemed/Pa,Chettinad Hos. and,MBBS,Not,Deemed/Paid Meenakshi Medical,MBBS,Open,General
31514 593858 Deemed/Pa BVDU Dental College,BDS,Reported,Deemed/Paid,KLE VK Inst. of,BDS,Open,ST
31515 593864 Deemed/Pa,Kalinga Institute of,BDS,Reported,-,-,-,-
31516 593955,-,-,-,-,Deemed/Paid SATHYABAMA UNIV.,BDS,Open
"31517 594083 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
31518 594109,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
31519 594228,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
31520 594264,Deemed/Pa Chettinad Hos. and,MBBS,Reported,Deemed/Paid SRM Medical College,MBBS,Open,General
31521 594332,-,-,-,-,Deemed/Paid,BHAARATH,MBBS
31522 594426 Deemed/Pa,Chettinad Hos. and,MBBS,Not,Deemed/Paid,VMKV Medical,MBBS,Open
31523 594483,-,-,-,-,Non-Resident Manipal Tata Medical,MBBS,Open
31524 594486 Deemed/Pa,BHAARATH,MBBS,Reported,Deemed/Paid ACS Medical College,MBBS,Open,OBC
31525 594514 Deemed/Pa,Dr. DY Patil Dental,BDS,Not,-,-,-,-
31526 594544,-,-,-,-,Deemed/Paid,Dr. DY Patil Dental,BDS
31527 594552 Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-,-
31528 594580,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-,-
31529 594582,Non-,Dr. DY Patil Medical,MBBS,Reported,-,-,-
31530 594638 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid Vinayaka Missions,MBBS,Open,OBC
31531 594647 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31532 594733,Deemed/Pa,J R MEDICAL,MBBS,Not,-,-,-
31533 594821,Deemed/Pa Chettinad Hos. and,MBBS,Not,-,-,-,-
31534 594840,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
31535 594858,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,Deemed/Paid Sri Lakshmi Narayana,MBBS,Open,OBC
31536 594929 Deemed/Pa,Meenakshi Ammal,BDS,Reported,"Deemed/Paid JSS Dental College,",BDS,Open,General
31537 594948,Non-,K.S Hegde Medical,MBBS,Reported,-,-,-
31538 594970,Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-
31539 595155,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
"31540 595171 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
31541 595214 Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,Deemed/Paid,Chettinad Hos. and,MBBS,Open,General
31542 595224 Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-,-
31543 595245,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
31544 595277,Deemed/Pa MANAV RACHNA,BDS,Reported,-,-,-,-
31545 595316,Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-
31546 595342,Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,Deemed/Paid SRM Medical College,MBBS,Open,General
31547 595375,-,-,-,-,Deemed/Paid SRM Medical College,MBBS,Open
31548 595398 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31549 595427,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
31550 595489 Deemed/Pa SATHYABAMA UNIV.,BDS,Reported,-,-,-,-,-
31551 595700,-,-,-,-,All India,"GMC, Shahjhanpur ,",MBBS
31552 595726 Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-,-
31553 595820,Non-,Mahatma Gandhi,MBBS,Not,-,-,-
31554 595872,-,-,-,-,Deemed/Paid,KLE VK Inst. of,BDS
31555 595883,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
31556 595979 Deemed/Pa,Chettinad Hos. and,MBBS,Not,Deemed/Paid,Shri Sathya Sai,MBBS,Open
31557 596046 Deemed/Pa Malla Reddy Institute,BDS,Reported,-,-,-,-,-
31558 596075,Deemed/Pa,Chettinad Hos. and,MBBS,Not,-,-,-
31559 596184,Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-
31560 596243 Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,Deemed/Paid Sri Lakshmi Narayana,MBBS,Open,OBC,1
31561 596266,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
31562 596287 Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-,-
31563 596344,-,-,-,-,"Employees ESIC Dental College,",BDS,ST
31564 596399 Deemed/Pa,J R MEDICAL,MBBS,Reported,-,-,-,-
31565 596402,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
31566 596573 Deemed/Pa SATHYABAMA UNIV.,BDS,Reported,-,-,-,-,-
31567 596576,-,-,-,-,All India,Autonomous State,MBBS
31568 596639,Open Seat,"AIIMS, Gorakhpur",MBBS,Reported,-,-,-
31569 596680 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31570 596798,-,-,-,-,Deemed/Paid SATHYABAMA UNIV.,BDS,Open
31571 596950 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31572 597020,Deemed/Pa,Chettinad Hos. and,MBBS,Not,-,-,-
31573 597021,-,-,-,-,Deemed/Paid,Yenepoya Dental,BDS
31574 597067 Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-,-
31575 597102,-,-,-,-,Deemed/Paid SRM Medical College,MBBS,Open
31576 597173 Deemed/Pa,Sree Balaji Medical,MBBS,Not,-,-,-,-
31577 597361,Deemed/Pa Thaimoogambigai,BDS,Not,Deemed/Paid ACS Medical College,MBBS,Open,OBC
31578 597427 Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,Deemed/Paid Sri Lakshmi Narayana,MBBS,Open,OBC,2
31579 597509,-,-,-,-,Deemed/Paid Sharad Pawar Dental,BDS,Open
31580 597537 Deemed/Pa,Sree Balaji Medical,MBBS,Not,-,-,-,-
31581 597564,Deemed/Pa,K M Shah Dental,BDS,Reported,-,-,-
31582 597611,-,-,-,-,Deemed/Paid Malla Reddy Institute,BDS,Open
31583 597731 Deemed/Pa SATHYABAMA UNIV.,BDS,Reported,-,-,-,-,-
31584 597761,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
31585 597784,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
31586 597804 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31587 597875,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
31588 597881 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid SRM Medical College,MBBS,Open,General
31589 597885,Non-,Krishna Inst. of Med.,MBBS,Reported,-,-,-
31590 597980,-,-,-,-,Deemed/Paid,Shri Sathya Sai,MBBS
31591 598008,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
31592 598093 Deemed/Pa,BHAARATH,MBBS,Not,-,-,-,-
31593 598111,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
31594 598132,-,-,-,-,Deemed/Paid BVDU Dental College,BDS,Open
31595 598271,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
31596 598360,-,-,-,-,Deemed/Paid Bharati Vidyapeeth,BDS,Open
31597 598364,-,-,-,-,Deemed/Paid,VMKV Medical,MBBS
31598 598413 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,Non-Resident,Mahatma Gandhi,MBBS,Open
31599 598485 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31600 598545,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
31601 598557,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,Deemed/Paid ACS Medical College,MBBS,Open,OBC
31602 598787 Deemed/Pa,Sree Balaji Medical,MBBS,Reported,-,-,-,-
31603 598909,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
31604 598955,Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-
31605 598956,Deemed/Pa Sree Balaji Medical,MBBS,Not,-,-,-,-
31606 598998,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
31607 599027,Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid ACS Medical College,MBBS,Open
31608 599042,-,-,-,-,All India,Government Medical,MBBS
31609 599061 Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-,-
31610 599130,-,-,-,-,Deemed/Paid,BHAARATH,MBBS
31611 599177 Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-,-
31612 599189,Deemed/Pa Sree Balaji Medical,MBBS,Not,Deemed/Paid ACS Medical College,MBBS,Open,General
"31613 599324 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
31614 599382,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,Deemed/Paid,Aarupadai Veedu,MBBS,Open
31615 599462,Delhi,Lady Hardinge,MBBS,Reported,-,-,-
31616 599558,Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-
31617 599559,Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-
31618 599793,-,-,-,-,All India,Government Medical,MBBS
31619 599794,Internal -,JIPMER,MBBS,Reported,-,-,-
31620 599796 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31621 599813,Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-
31622 599827,Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-
31623 599846,-,-,-,-,Employees,ESIC College of,B.Sc. Nursing
31624 599856 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
31625 599891,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
31626 599921 Deemed/Pa,MANAV RACHNA,BDS,Not,-,-,-,-
31627 599952,Non-,MGM Medical,MBBS,Reported,-,-,-
31628 599971,Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-
31629 600008,Deemed/Pa Chettinad Hos. and,MBBS,Reported,Deemed/Paid SRM Medical College,MBBS,Open,OBC
31630 600016 Deemed/Pa,BHAARATH,MBBS,Reported,Deemed/Paid,Aarupadai Veedu,MBBS,Open
31631 600018 Deemed/Pa,School of Dental,BDS,Reported,-,-,-,-
31632 600039,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
31633 600050,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
31634 600140,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
31635 600214,Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,Deemed/Paid,Chettinad Hos. and,MBBS,Open
31636 600331 Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-,-
31637 600347,Non-,MGM Medical,MBBS,Reported,-,-,-
31638 600359,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
31639 600391,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
31640 600436,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
31641 600454,Non-,Bharati Vidyapeeth,MBBS,Reported,-,-,-
31642 600577,-,-,-,-,Deemed/Paid,BHAARATH,MBBS
31643 600746 Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,Deemed/Paid ACS Medical College,MBBS,Open,OBC,36
31644 600783,-,-,-,-,Jain Minority SBKS Med. Inst. and,MBBS,Open
31645 600847 Deemed/Pa,School of Dental,BDS,Reported,-,-,-,-
31646 600905,Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-
31647 600938,Deemed/Pa,Shri Sathya Sai,MBBS,Not,Deemed/Paid Vinayaka Missions,MBBS,Open
31648 600989 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-,-
31649 600993,Deemed/Pa,J R MEDICAL,MBBS,Reported,Deemed/Paid ACS Medical College,MBBS,Open
31650 601061 Deemed/Pa Malla Reddy Dental,BDS,Reported,-,-,-,-,-
31651 601156,-,-,-,-,Deemed/Paid,Santosh Dental,BDS
31652 601161,-,-,-,-,Non-Resident,SYMBIOSIS,MBBS
31653 601315,-,-,-,-,Deemed/Paid SATHYABAMA UNIV.,BDS,Open
31654 601344,-,-,-,-,Deemed/Paid Sri Lakshmi Narayana,MBBS,Open
31655 601347 Deemed/Pa,Sree Balaji Dental,BDS,Reported,-,-,-,-
31656 601406,Deemed/Pa,K M Shah Dental,BDS,Reported,-,-,-
31657 601408,Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-
31658 601463,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
31659 601470,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
31660 601617,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
31661 601618,-,-,-,-,Deemed/Paid,Shri Sathya Sai,MBBS
31662 601632,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Reported,-,-,-
31663 601642,"Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-
31664 601744,Deemed/Pa Meenakshi Ammal,BDS,Not,Deemed/Paid SATHYABAMA UNIV.,BDS,Open,General
31665 601779 Deemed/Pa,Shri Sathya Sai,MBBS,Seat,-,-,-,-
31666 601873,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
31667 601889 Deemed/Pa Indira Gandhi Institute,BDS,Reported,"Deemed/Paid JSS Dental College,",BDS,Open,General,11
31668 601939 Deemed/Pa,Shri Sathya Sai,MBBS,Seat,-,-,-,-
31669 602003,Deemed/Pa,Yenepoya Dental,BDS,Reported,-,-,-
31670 602034,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
31671 602066,-,-,-,-,"Deemed/Paid JSS Dental College,",BDS,Open
31672 602307 Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-,-
31673 602629,Non-,Sri Ramachandra,MBBS,Not,Deemed/Paid,Chettinad Hos. and,MBBS
31674 602759,-,-,-,-,Non-Resident Jawahar Lal Nehru,MBBS,Open
31675 602795 Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-,-
31676 602866,Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-
31677 602883,Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-
31678 602902,-,-,-,-,Deemed/Paid,School of Dental,BDS
31679 603005,All India,GOVERNMENT,MBBS,Not,All India,GOVERNMENT,MBBS
31680 603263 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-,-
31681 603266 Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,Deemed/Paid Sri Lakshmi Narayana,MBBS,Open,General
31682 603349 Deemed/Pa,K M Shah Dental,BDS,Reported,-,-,-,-
31683 603402,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
31684 603491,Deemed/Pa,J R MEDICAL,MBBS,Not,-,-,-
31685 603535,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
31686 603600,Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-
31687 603608,Deemed/Pa Sree Balaji Medical,MBBS,Not,Non-Resident Dr. DY Patil Medical,MBBS,Open,General
31688 603794,-,-,-,-,Deemed/Paid Malla Reddy Dental,BDS,Open
31689 603804,Jain,SBKS Med. Inst. and,MBBS,Reported,-,-,-
31690 603905,-,-,-,-,"Non-Resident JSS Medical College,",MBBS,Open
31691 604000 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid ACS Medical College,MBBS,Open,OBC
31692 604070 Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,-,-,-,-,-
31693 604152,Jain,SBKS Med. Inst. and,MBBS,Reported,-,-,-
31694 604205,Deemed/Pa,BHAARATH,MBBS,Reported,Deemed/Paid ACS Medical College,MBBS,Open
31695 604277 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid Chettinad Hos. and,MBBS,Open,OBC
31696 604278 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid Vinayaka Missions,MBBS,Open,OBC
31697 604343 Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-,-
