SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
27896 929944,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
27897 929964,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
27898 930328,-,-,-,-,Non-Resident,Institute of Medical,MBBS
27899 930486,Non-,Institute of Medical,MBBS,Reported,-,-,-
27900 930557,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
27901 930582,-,-,-,-,Deemed/Paid Sri Lakshmi Narayana,MBBS,Open
27902 930614 Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-,-
27903 930672,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
27904 930816,Deemed/Pa,VELS MEDICAL,MBBS,Not,Deemed/Paid ACS Medical College,MBBS,Open
27905 931038 Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-,-
27906 931255,Non-,Rural Medical College,MBBS,Reported,-,-,-
27907 931303,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
27908 931558,Deemed/Pa,BHAARATH,MBBS,Not,Non-Resident Bharati Vidyapeeth,MBBS,Open
27909 931616 Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-,-
27910 931756,Non-,Yenepoya Medical,MBBS,Not,-,-,-
27911 931792,Jain,K M Shah Dental,BDS,Reported,-,-,-
27912 931930,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
27913 932000,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
27914 932003,Deemed/Pa ACS Medical College,MBBS,Reported,Deemed/Paid,Chettinad Hos. and,MBBS,Open
27915 932015 Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-,-
27916 932070,Deemed/Pa Meenakshi Ammal,BDS,Reported,-,-,-,-
27917 932081,Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-
27918 932199 Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-,-
27919 932324,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
27920 932593,Deemed/Pa Thaimoogambigai,BDS,Reported,-,-,-,-
27921 932605,Deemed/Pa,Yenepoya Dental,BDS,Reported,-,-,-
27922 933549,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
27923 933831,-,-,-,-,Deemed/Paid,Chettinad Hos. and,MBBS
27924 933972 Deemed/Pa,Kalinga Institute of,BDS,Reported,-,-,-,-
27925 934067,-,-,-,-,Deemed/Paid,GITAM Institue of,MBBS
27926 934118 Deemed/Pa,VMKV Medical,MBBS,Not,-,-,-,-
27927 934176,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
27928 934241,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
27929 934374,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
27930 934416,-,-,-,-,Deemed/Paid,Shri Sathya Sai,MBBS
27931 934505,-,-,-,-,Deemed/Paid,GITAM Institue of,MBBS
27932 934787 Deemed/Pa ACS Medical College,MBBS,Not,Deemed/Paid,GITAM Institue of,MBBS,Open,SC
27933 935441 Deemed/Pa,Aarupadai Veedu,MBBS,Reported,-,-,-,-
27934 935617,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-
27935 935650,All India Government Medical,MBBS,Not,-,-,-,-
27936 935669 Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,-,-,-,-,-
27937 935716,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
27938 935854,All India,Koppal Institute of,MBBS,Reported,-,-,-
27939 935893 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
27940 936182,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
27941 936283,Deemed/Pa Kalinga Institute of,BDS,Reported,-,-,-,-
27942 936289,-,-,-,-,Deemed/Paid,Thaimoogambigai,BDS
27943 936291 Deemed/Pa ACS Medical College,MBBS,Reported,-,-,-,-,-
27944 936346,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
27945 936443,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
27946 936473 Deemed/Pa,Thaimoogambigai,BDS,Reported,-,-,-,-
27947 936587,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
27948 936711,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
27949 936716,Deemed/Pa Vinayaka Missions,MBBS,Not,Deemed/Paid,Shri Sathya Sai,MBBS,Open
27950 936750,Non-,K.S Hegde Medical,MBBS,Reported,-,-,-
27951 936787,"Deemed/Pa JSS Dental College,",BDS,Reported,-,-,-,-
27952 936865,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-
27953 937147,Muslim,Yenepoya Dental,BDS,Reported,-,-,-
27954 938063,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
27955 938070,Deemed/Pa,BHAARATH,MBBS,Not,-,-,-
27956 938094,Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-
27957 938117,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
27958 938597,-,-,-,-,Deemed/Paid Sree Balaji Dental,BDS,Open
"27959 939036 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
27960 939141,Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-
27961 939331,Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-
27962 939403,-,-,-,-,Deemed/Paid,School of Dental,BDS
27963 939539 Deemed/Pa,Chettinad Hos. and,MBBS,Not,-,-,-,-
27964 939640,Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-
27965 939994,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
27966 940476,Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-
27967 940803,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
27968 940924,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
27969 940975,"Deemed/Pa JSS Dental College,",BDS,Reported,-,-,-,-
27970 941051,-,-,-,-,Deemed/Paid,Meenakshi Ammal,BDS
27971 941112,All India,Govt Medical College,MBBS,Reported,-,-,-
27972 941177,Open Seat,"IMS BHU Dental,",BDS,Not,All India,Jhargram,MBBS
27973 941320,-,-,-,-,Non-Resident,DATTA MEGHE,MBBS
27974 942150 Deemed/Pa,Dr. DY Patil Dental,BDS,Not,-,-,-,-
27975 942203,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
27976 942317,Non-,Dr. DY Patil Medical,MBBS,Reported,-,-,-
27977 942326,Deemed/Pa,VELS MEDICAL,MBBS,Reported,-,-,-
27978 942354,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
27979 942395 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-,-
27980 942409,Non-,K.S Hegde Medical,MBBS,Not,"Non-Resident JSS Medical College,",MBBS,Open
27981 942464,Non-,"JSS Medical College,",MBBS,Reported,-,-,-
27982 942476,-,-,-,-,Non-Resident Dr. DY Patil Medical,MBBS,Open
27983 942511,Non-,Krishna Inst. of Med.,MBBS,Reported,-,-,-
27984 942540,-,-,-,-,Deemed/Paid,VELS MEDICAL,MBBS
27985 942638,All India,HASSAN INST.,MBBS,Reported,-,-,-
27986 942657,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
27987 942752,-,-,-,-,Non-Resident,DATTA MEGHE,MBBS
27988 942949 Deemed/Pa,Sree Balaji Medical,MBBS,Reported,-,-,-,-
27989 942979,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
27990 943078,Deemed/Pa ACS Medical College,MBBS,Reported,-,-,-,-
27991 943383,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
27992 943433,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
27993 943942,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
27994 943966,Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-
27995 944009,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
27996 944141 Deemed/Pa MM College of Dental,BDS,Not,-,-,-,-,-
27997 944296,Deemed/Pa ACS Medical College,MBBS,Reported,-,-,-,-
27998 944385,Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-
27999 944439,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
28000 944481,Deemed/Pa Vinayaka Missions,MBBS,Not,-,-,-,-
28001 944503,Deemed/Pa Chettinad Hos. and,MBBS,Not,Deemed/Paid,BHAARATH,MBBS,Open
28002 944540,Non-,GITAM Institue of,MBBS,Reported,-,-,-
28003 944637,-,-,-,-,Non-Resident,BV Deemed Uni.,MBBS
28004 944641,-,-,-,-,Deemed/Paid,School of Dental,BDS
28005 944655 Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-,-
28006 944799,Deemed/Pa,VELS MEDICAL,MBBS,Reported,-,-,-
28007 945148,Non-,"JSS Medical College,",MBBS,Reported,-,-,-
28008 945173,-,-,-,-,Deemed/Paid MM College of Dental,BDS,Open
28009 945239 Deemed/Pa,School of Dental,BDS,Not,Deemed/Paid,School of Dental,BDS,Open
28010 945268,Non-,Jawahar Lal Nehru,MBBS,Reported,-,-,-
28011 945563,-,-,-,-,Non-Resident,Institute of Medical,MBBS
28012 945693 Deemed/Pa,Manipal College of,BDS,Reported,-,-,-,-
28013 946081,"Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-
28014 946489,Open Seat Dr. Ziauddin Ahmed,BDS,Not,All India,Government Medical,MBBS,Open PwD
28015 947312 Deemed/Pa,Chettinad Hos. and,MBBS,Not,-,-,-,-
28016 947380,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
28017 947408,Deemed/Pa ACS Medical College,MBBS,Reported,-,-,-,-
28018 947432,-,-,-,-,Non-Resident Institute of Medical,MBBS,Open
28019 947439,-,-,-,-,Deemed/Paid,BHAARATH,MBBS
28020 947519,All India,GOVT MEDICAL,MBBS,Not,All India,Saheed Laxman,MBBS
28021 947526,Non-,Kalinga Institute of,MBBS,Reported,-,-,-
28022 947631,Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-
28023 947785,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
28024 947791,-,-,-,-,Deemed/Paid,School of Dental,BDS
28025 947861,-,-,-,-,Employees Government Medical,MBBS,ST
28026 948070,Non-,Dr. DY Patil Medical,MBBS,Reported,-,-,-
28027 948204,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
28028 948245,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
28029 948261,-,-,-,-,Deemed/Paid Vinayaka Missions,MBBS,Open
28030 948916 Deemed/Pa,Dr. DY Patil Dental,BDS,Reported,-,-,-,-
28031 948973,Deemed/Pa,Yenepoya Dental,BDS,Reported,-,-,-
28032 949057,Non-,Bharati Vidyapeeth,MBBS,Reported,-,-,-
28033 949191 Deemed/Pa SATHYABAMA UNIV.,BDS,Reported,-,-,-,-,-
28034 949342,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
28035 949412,Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-
28036 949494,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
28037 949960,Deemed/Pa Dr. DY Patil Dental,BDS,Not,"Non-Resident JLN Medical College,",MBBS,Open,General
28038 950119 Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-,-
28039 950388,Deemed/Pa,VELS MEDICAL,MBBS,Not,-,-,-
28040 951121,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
28041 951576 Deemed/Pa,Thaimoogambigai,BDS,Reported,-,-,-,-
28042 951635,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
28043 951990,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
28044 952363,-,-,-,-,Deemed/Paid,Sri Siddhartha,BDS
28045 952408 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
28046 952426,Deemed/Pa Vinayaka Missions,MBBS,Not,Deemed/Paid,GITAM Institue of,MBBS,Open
28047 952457,Non-,K.S Hegde Medical,MBBS,Not,-,-,-
28048 952487,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
28049 952490,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28050 952506,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-
28051 952532,-,-,-,-,Deemed/Paid Sri Lakshmi Narayana,MBBS,Open
28052 952536 Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,-,-,-,-,-
28053 952596,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28054 952681,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28055 952699,Deemed/Pa,Sri Siddhartha,BDS,Reported,-,-,-
28056 952711,Non-,MGM Medical,MBBS,Reported,-,-,-
28057 952767,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28058 952828,"Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-
28059 952829,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28060 952836,Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-
28061 952900,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
28062 952978,Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-
28063 953002,Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-
28064 953028 Deemed/Pa,Yenepoya Dental,BDS,Reported,-,-,-,-
28065 953052,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
28066 953098 Deemed/Pa,Aarupadai Veedu,MBBS,Reported,-,-,-,-
28067 953106,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
28068 953180,-,-,-,-,Deemed/Paid Sharad Pawar Dental,BDS,Open
28069 953198 Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,-,-,-,-,-
28070 953481,"Deemed/Pa JSS Dental College,",BDS,Reported,-,-,-,-
28071 953567,Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-
28072 953619,-,-,-,-,All India,GOVERNMENT,MBBS
28073 953661 Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-,-
28074 953671,Deemed/Pa Thaimoogambigai,BDS,Reported,-,-,-,-
28075 953715,-,-,-,-,Deemed/Paid MANAV RACHNA,BDS,Open
28076 953801 Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,-,-,-,-,-
28077 953816,Muslim,Yenepoya Dental,BDS,Reported,-,-,-
28078 954133,Non-,K.S Hegde Medical,MBBS,Reported,-,-,-
28079 954253,-,-,-,-,Deemed/Paid,Chettinad Hos. and,MBBS
28080 954533 Deemed/Pa BVDU Dental College,BDS,Reported,Deemed/Paid Vinayaka Missions,MBBS,Open,General,11
28081 954645,-,-,-,-,Non-Resident,BV Deemed Uni.,MBBS
28082 954728,Non-,Dr. DY Patil Medical,MBBS,Not,Non-Resident Dr. DY Patil Medical,MBBS,Open
28083 954806 Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-,-
28084 954837,All India,"ESI-MC&PGIMS&R,",MBBS,Reported,-,-,-
"28085 955038 Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-,-
28086 955072,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
28087 955180,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
28088 955196,Non-,Rural Medical College,MBBS,Reported,-,-,-
28089 955322,Non-,Sree Balaji Medical,MBBS,Not,-,-,-
28090 955499,-,-,-,-,Non-Resident,BV Deemed Uni.,MBBS
28091 955857,Non-,Institute of Medical,MBBS,Reported,-,-,-
28092 955864,Non-,Kalinga Institute of,MBBS,Reported,-,-,-
28093 955885,-,-,-,-,Deemed/Paid,Chettinad Hos. and,MBBS
28094 955969 Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-,-
28095 955990,Deemed/Pa ACS Medical College,MBBS,Reported,-,-,-,-
28096 956001,-,-,-,-,Deemed/Paid,Meenakshi Ammal,BDS
28097 956283,-,-,-,-,Non-Resident Rural Medical College,MBBS,Open
28098 956399 Deemed/Pa,Sree Balaji Medical,MBBS,Reported,-,-,-,-
28099 956737,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
28100 956875,-,-,-,-,Non-Resident Bharati Vidyapeeth,MBBS,Open
28101 956932 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
"28102 957235 Deemed/Pa JSS Dental College,",BDS,Reported,-,-,-,-,-
28103 957394,Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,-,-,-,-
28104 957419,Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-
28105 957552,Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-
28106 957625,-,-,-,-,All India,Government of,MBBS
28107 957668 Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-,-
28108 957782,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
28109 957889,Non-,"JLN Medical College,",MBBS,Reported,-,-,-
28110 958384,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
28111 958549,-,-,-,-,All India,Tezpur Medical,MBBS
28112 958644 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
28113 958750,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28114 958797,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
28115 958841,-,-,-,-,"Deemed/Paid SRM Dental College,",BDS,Open
28116 958915 Deemed/Pa SATHYABAMA UNIV.,BDS,Reported,-,-,-,-,-
28117 959036,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
28118 959110 Deemed/Pa,Shri Sathya Sai,MBBS,Reported,-,-,-,-
28119 959122,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28120 959128,Deemed/Pa MANAV RACHNA,BDS,Reported,-,-,-,-
28121 959318,Deemed/Pa,Shri Sathya Sai,MBBS,Not,-,-,-
28122 959434,-,-,-,-,Non-Resident,Raja Rajeswari,MBBS
"28123 959472 Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-,-
28124 959981,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
28125 960170,Deemed/Pa,BHAARATH,MBBS,Not,Non-Resident,BV Deemed Uni.,MBBS
28126 960209 Deemed/Pa SATHYABAMA UNIV.,BDS,Reported,-,-,-,-,-
28127 960284,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
28128 960287,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
28129 960507,-,-,-,-,Deemed/Paid,GITAM Institue of,MBBS
28130 960909 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
28131 960932,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
28132 960967,Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-
28133 961188,Deemed/Pa,GITAM Institue of,MBBS,Not,-,-,-
28134 961264,-,-,-,-,Deemed/Paid,AB Shetty Memorial,BDS
28135 961665 Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-,-
28136 961900,All India,Govt. Pudukkottai,MBBS,Reported,-,-,-
28137 961980,-,-,-,-,Non-Resident,Sri Siddhartha,MBBS
28138 962241 Deemed/Pa,Sree Balaji Medical,MBBS,Not,Deemed/Paid Chettinad Hos. and,MBBS,Open,SC
28139 962602 Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-,-
28140 962653,-,-,-,-,All India,MADURAI MEDICAL,MBBS
28141 962740,Non-,"JLN Medical College,",MBBS,Reported,-,-,-
28142 962772,-,-,-,-,Non-Resident Dr. DY Patil Medical,MBBS,Open
28143 962791 Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-,-
28144 962797,Non-,Krishna Inst. of Med.,MBBS,Reported,-,-,-
28145 962803,All India,Government Medical,MBBS,Reported,-,-,-
28146 962811 Deemed/Pa Sri Lakshmi Narayana,MBBS,Reported,-,-,-,-,-
28147 962941,-,-,-,-,"Deemed/Paid VMS Dental College,",BDS,Open
28148 962957 Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-,-
28149 962990,Non-,Dr. DY Patil Medical,MBBS,Reported,-,-,-
28150 963021,Deemed/Pa,Shri Sathya Sai,MBBS,Not,Non-Resident Dr. DY Patil Medical,MBBS,Open
28151 963025 Deemed/Pa ACS Medical College,MBBS,Reported,-,-,-,-,-
28152 963063,Muslim,Yenepoya Dental,BDS,Not,-,-,-
28153 963330,Deemed/Pa Dr. DY Patil Dental,BDS,Reported,-,-,-,-
28154 963485,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
28155 963626 Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-,-
28156 963711,-,-,-,-,Deemed/Paid Sree Balaji Medical,MBBS,Open
28157 963771,Non-,"JSS Medical College,",MBBS,Reported,-,-,-
28158 963986,-,-,-,-,Deemed/Paid,VELS MEDICAL,MBBS
28159 964093 Deemed/Pa,GITAM Institue of,MBBS,Reported,Deemed/Paid,VMKV Medical,MBBS,Open
28160 964144 Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-,-
28161 964279,-,-,-,-,Deemed/Paid,GITAM Institue of,MBBS
"28162 964384 Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-,-
28163 964471,Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-
28164 964619,All India GOVT. MEDICAL,MBBS,Seat,-,-,-,-
28165 964723,Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-
28166 964752 Deemed/Pa,Aarupadai Veedu,MBBS,Not,Deemed/Paid MANAV RACHNA,BDS,Open,SC
28167 964829 Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-,-
28168 965014,Deemed/Pa Kalinga Institute of,BDS,Reported,-,-,-,-
28169 965043,Deemed/Pa,K M Shah Dental,BDS,Reported,-,-,-
28170 965160,Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-
28171 965452,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
28172 965495 Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-,-
28173 965590,Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-
28174 965789,-,-,-,-,Deemed/Paid Sree Balaji Dental,BDS,Open
28175 966076 Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-,-
28176 966349,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
28177 966506,Deemed/Pa Sree Balaji Medical,MBBS,Reported,-,-,-,-
28178 966525,Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-
28179 966884,Deemed/Pa,GITAM Institue of,MBBS,Reported,-,-,-
28180 967065,Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-
28181 967286,All India,GMC Jangaon,MBBS,Not,-,-,-
"28182 968596 Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-,-
28183 968840,-,-,-,-,Deemed/Paid,VELS MEDICAL,MBBS
28184 969051 Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-,-
28185 969233,"Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-
28186 969482,-,-,-,-,Deemed/Paid,School of Dental,BDS
28187 969716,-,-,-,-,Deemed/Paid ACS Medical College,MBBS,Open
28188 969774 Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-,-
28189 969835,Deemed/Pa AB Shetty Memorial,BDS,Reported,-,-,-,-
28190 969877,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
28191 969931,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28192 969991,Non-,Institute of Medical,MBBS,Not,Non-Resident,Institute of Medical,MBBS
28193 970063 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
28194 970101,Delhi NCR,Maulana Azad,MBBS,Reported,-,-,-
28195 970164,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-
28196 970441,Deemed/Pa,BHAARATH,MBBS,Reported,-,-,-
28197 970501,-,-,-,-,Deemed/Paid SATHYABAMA UNIV.,BDS,Open
28198 970641,-,-,-,-,Non-Resident SBKS Med. Inst. and,MBBS,Open
28199 970714,All India,Burdwan Dental,BDS,Not,-,-,-
28200 970903,Deemed/Pa Sri Lakshmi Narayana,MBBS,Not,-,-,-,-
28201 971129,"Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-
28202 971309,-,-,-,-,All India,CHENGALPATTU,MBBS
28203 971421 Deemed/Pa,Santosh Dental,BDS,Reported,-,-,-,-
28204 971423,Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-
28205 971501,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
28206 971806 Deemed/Pa MM College of Dental,BDS,Reported,-,-,-,-,-
28207 971999,-,-,-,-,Deemed/Paid,BHAARATH,MBBS
28208 972192 Deemed/Pa,Sree Balaji Medical,MBBS,Reported,-,-,-,-
28209 972196,Deemed/Pa Sree Balaji Dental,BDS,Reported,-,-,-,-
28210 972387,Deemed/Pa,School of Dental,BDS,Reported,-,-,-
28211 972538,Deemed/Pa,Yenepoya Dental,BDS,Reported,-,-,-
28212 972540,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28213 972631,All India Government medical,MBBS,Reported,-,-,-,-
28214 972793,Non-,K.S Hegde Medical,MBBS,Reported,-,-,-
28215 972919,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28216 973016,-,-,-,-,Non-Resident Rural Medical College,MBBS,Open
28217 973515,-,-,-,-,Deemed/Paid AB Shetty Memorial,BDS,Open
28218 973779,-,-,-,-,Deemed/Paid,Mahatma Gandhi,MBBS
28219 973879 Deemed/Pa,Sree Balaji Medical,MBBS,Not,Deemed/Paid Vinayaka Missions,MBBS,Open,OBC
28220 974488 Deemed/Pa,School of Dental,BDS,Not,Deemed/Paid,School of Dental,BDS,Open
28221 974506 Deemed/Pa,Thaimoogambigai,BDS,Reported,-,-,-,-
28222 974710,Deemed/Pa,Sri Siddhartha,BDS,Reported,-,-,-
28223 974922,-,-,-,-,"Non-Resident JLN Medical College,",MBBS,Open
28224 974953 Deemed/Pa,Shri Sathya Sai,MBBS,Not,Deemed/Paid,Shri Sathya Sai,MBBS,Open
28225 975022 Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-,-
28226 975140,Deemed/Pa MANAV RACHNA,BDS,Reported,-,-,-,-
28227 975220,-,-,-,-,Deemed/Paid,Aarupadai Veedu,MBBS
28228 975409 Deemed/Pa Indira Gandhi Dental,BDS,Reported,-,-,-,-,-
28229 975627 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
28230 975675,Deemed/Pa,Shri Sathya Sai,MBBS,Reported,Deemed/Paid,Mahatma Gandhi,MBBS
28231 975935 Deemed/Pa Sharad Pawar Dental,BDS,Reported,-,-,-,-,-
28232 975941,-,-,-,-,Deemed/Paid,School of Dental,BDS
28233 976069 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
28234 976097,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28235 976107,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
28236 976243,Deemed/Pa MANAV RACHNA,BDS,Reported,-,-,-,-
28237 976247,Deemed/Pa BVDU Dental College,BDS,Reported,-,-,-,-
28238 976737,"Deemed/Pa Rural Dental College,",BDS,Reported,-,-,-,-
28239 976798,Deemed/Pa Sree Balaji Dental,BDS,Reported,-,-,-,-
