SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
422,427,Open Seat,JIPMER,MBBS,Reported,-,-
423,428,Delhi,Maulana Azad,MBBS,Reported,-,-
424,429,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
425,430,All India,"MEDICAL COLLEGE,",MBBS,Reported,-,-
426,431,All India,Vardhman Mahavir,MBBS,Reported,-,-
427,432,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
428,433,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
429,434,Delhi,Maulana Azad,MBBS,Reported,-,-
430,435,Delhi,Maulana Azad,MBBS,Reported,-,-
431,436,All India,Lady Hardinge,MBBS,Reported,-,-
432,437,All India,"MEDICAL COLLEGE,",MBBS,Reported,-,-
433,438,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
434,439,Open Seat,JIPMER,MBBS,Reported,-,-
435,440,All India,GOVERNMENT,MBBS,Reported,-,-
436,441,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
437,442,Open Seat,INST.OF,MBBS,Reported,-,-
438,443,All India,Vardhman Mahavir,MBBS,Reported,-,-
439,444,All India,Lady Hardinge,MBBS,Reported,-,-
440,445,Open Seat,JIPMER,MBBS,Reported,-,-
441,446,All India,GOVERNMENT,MBBS,Reported,-,-
442,447,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
443,448,All India,Dr. B.S.A. Medical,MBBS,Reported,-,-
444,449,All India,SETH G.S. MEDICAL,MBBS,Reported,-,-
445,450,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
446,452,All India,B.J. MEDICAL,MBBS,Reported,-,-
447,453,Open Seat,"AIIMS, Bibi Nagar,",MBBS,Reported,-,-
448,454,Delhi,Maulana Azad,MBBS,Reported,-,-
449,455,All India,GOVERNMENT,MBBS,Reported,-,-
450,456,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
451,457,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
452,458,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
453,459,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
454,460,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
455,461,Open Seat,JIPMER,MBBS,Reported,-,-
456,462,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
457,463,Delhi,Maulana Azad,MBBS,Reported,-,-
458,464,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
459,465,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
460,466,All India,SETH G.S. MEDICAL,MBBS,Reported,-,-
461,467,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
462,468,All India,GOVT.MEDICAL,MBBS,Reported,-,-
463,469,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
464,470,All India,Vardhman Mahavir,MBBS,Reported,-,-
465,471,All India,Dr. B.S.A. Medical,MBBS,Reported,-,-
466,472,All India,Atal Bihari Vajpayee,MBBS,Reported,All India,Vardhman Mahavir
467,473,Open Seat,"AIIMS, Bhubaneswar",MBBS,Not,-,-
468,474,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
469,475,All India,University College of,MBBS,Reported,All India,Atal Bihari Vajpayee
470,476,Open Seat,JIPMER,MBBS,Reported,-,-
471,477,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
472,478,Delhi,Maulana Azad,MBBS,Reported,-,-
473,479,All India,Lady Hardinge,MBBS,Reported,-,-
474,480,All India,SETH G.S. MEDICAL,MBBS,Not,-,-
475,481,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
476,482,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
477,483,Open Seat,JIPMER,MBBS,Reported,-,-
478,484,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
479,485,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
480,486,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
481,488,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
482,489,Delhi,Maulana Azad,MBBS,Reported,-,-
483,490,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
484,491,Delhi,Maulana Azad,MBBS,Reported,-,-
485,492,Delhi,Maulana Azad,MBBS,Reported,-,-
486,493,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
487,494,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
488,495,Open Seat,JIPMER,MBBS,Reported,-,-
489,496,All India,Dr. B.S.A. Medical,MBBS,Reported,-,-
490,497,Delhi,Maulana Azad,MBBS,Reported,-,-
491,498,All India,Lady Hardinge,MBBS,Reported,-,-
492,499,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
493,500,All India,Lady Hardinge,MBBS,Reported,-,-
494,501,All India University College of,MBBS,Reported,-,-,-
495,502,All India SETH G.S. MEDICAL,MBBS,Reported,-,-,-
496,503,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
497,504,All India,B.J. MEDICAL,MBBS,Reported,-,-
498,505,Open Seat,INST.OF,MBBS,Reported,-,-
499,506,Open Seat,JIPMER,MBBS,Reported,-,-
500,507,IP,Vardhman Mahavir,MBBS,Reported,-,-
501,508,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
502,509,Open Seat,JIPMER,MBBS,Reported,-,-
503,510,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
504,511,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
505,512,Delhi,Maulana Azad,MBBS,Reported,-,-
506,513,Open Seat,JIPMER,MBBS,Reported,-,-
507,514,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
508,515,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
509,516,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
510,517,IP,Vardhman Mahavir,MBBS,Reported,-,-
511,518,Open Seat,INST.OF,MBBS,Reported,-,-
512,519,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
513,520,All India,SETH G.S. MEDICAL,MBBS,Not,-,-
514,521,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
515,522,All India,B.J. MEDICAL,MBBS,Reported,-,-
516,523,All India,GOVT. MEDICAL,MBBS,Reported,-,-
517,524,All India,B.J. MEDICAL,MBBS,Reported,-,-
518,525,All India,B.J. MEDICAL,MBBS,Reported,-,-
519,526,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
520,527,All India,GOVT. MEDICAL,MBBS,Reported,-,-
521,528,Delhi,Maulana Azad,MBBS,Reported,-,-
522,529,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
523,530,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
524,531,All India,Lady Hardinge,MBBS,Not,-,-
525,532,Open Seat,INST.OF,MBBS,Reported,-,-
526,533,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
527,534,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
528,535,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
529,536,All India,MADRAS MEDICAL,MBBS,Reported,-,-
530,537,Delhi,Maulana Azad,MBBS,Reported,-,-
531,538,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
532,539,All India,SETH G.S. MEDICAL,MBBS,Reported,-,-
533,540,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
534,541,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
535,542,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
536,543,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
537,544,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
538,545,IP,Vardhman Mahavir,MBBS,Reported,-,-
539,546,All India,Dr. B.S.A. Medical,MBBS,Reported,Open Seat,"AIIMS-Bhopal,"
540,547,Open Seat,JIPMER,MBBS,Reported,-,-
541,548,Open Seat,INST.OF,MBBS,Reported,-,-
542,549,Delhi,Maulana Azad,MBBS,Reported,-,-
543,550,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
544,551,All India,University College of,MBBS,Reported,-,-
545,552,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
546,553,Delhi,Maulana Azad,MBBS,Reported,-,-
547,554,Delhi,Maulana Azad,MBBS,Reported,-,-
548,555,All India,"MEDICAL COLLEGE,",MBBS,Reported,-,-
549,556,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
550,557,Open Seat,JIPMER,MBBS,Reported,-,-
551,558,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
552,559,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
553,560,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
554,561,Delhi,Maulana Azad,MBBS,Reported,-,-
555,562,All IndiaUniversity College of,MBBS,Reported,-,-,-
556,563,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
557,564,Open Seat,"AIIMS, Jodhpur",MBBS,Not,Open Seat,"AIIMS, Bhubaneswar"
558,565,Delhi,Maulana Azad,MBBS,Reported,-,-
559,566,All India,GOVT.MEDICAL,MBBS,Reported,-,-
560,567,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,Open Seat,"AIIMS, Bhubaneswar"
561,568,All India,GOVT.MEDICAL,MBBS,Reported,-,-
562,569,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
563,570,Open Seat,JIPMER,MBBS,Reported,-,-
564,571,All India,University College of,MBBS,Reported,-,-
565,572,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
566,573,Delhi,Maulana Azad,MBBS,Reported,-,-
567,574,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
568,575,All India,MADRAS MEDICAL,MBBS,Reported,-,-
569,576,Delhi,Maulana Azad,MBBS,Reported,-,-
570,577,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
571,579,All India,Lady Hardinge,MBBS,Reported,-,-
572,580,All India,GOVT. MEDICAL,MBBS,Reported,-,-
573,582,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,All India,VARDHMAN
574,583,All India,Dr. B.S.A. Medical,MBBS,Reported,-,-
575,584,Delhi,Maulana Azad,MBBS,Reported,-,-
576,585,Open Seat,"AIIMS, Jodhpur",MBBS,Not,-,-
577,586,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
578,587,All India,Lady Hardinge,MBBS,Reported,-,-
579,588,All India,"MEDICAL COLLEGE,",MBBS,Reported,-,-
580,589,All India,"MEDICAL COLLEGE,",MBBS,Reported,-,-
581,590,All India,Dr. B.S.A. Medical,MBBS,Reported,-,-
582,591,All India,"KGMC, LUCKNOW",MBBS,Not,-,-
583,592,All India,Bangalore Medical,MBBS,Reported,-,-
584,593,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
585,594,Open Seat,"AIIMS, Kalyani",MBBS,Reported,-,-
586,595,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
587,596,Open Seat,"AIIMS, Jodhpur",MBBS,Seat,-,-
588,597,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
589,598,Open Seat,INST.OF,MBBS,Reported,All India,Dr. B.S.A. Medical
590,599,-,-,-,-,All India,SETH G.S. MEDICAL
591,600,All India,GOVT. MEDICAL,MBBS,Reported,-,-
592,601,Open Seat,"AIIMS, Nagpur",MBBS,Reported,-,-
593,602,Open Seat,"AIIMS, Nagpur",MBBS,Reported,-,-
594,603,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
595,604,Open Seat,INST.OF,MBBS,Reported,-,-
596,605,Delhi,Maulana Azad,MBBS,Reported,-,-
597,606,All India,Lady Hardinge,MBBS,Reported,-,-
598,607,All India University College of,MBBS,Reported,-,-,-
599,608,Delhi,Maulana Azad,MBBS,Reported,-,-
600,609,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
601,610,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
602,611,Open Seat,JIPMER,MBBS,Reported,-,-
603,612,Delhi,Maulana Azad,MBBS,Reported,-,-
604,613,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
605,614,All India Atal Bihari Vajpayee,MBBS,Reported,-,-,-
606,615,IP,Vardhman Mahavir,MBBS,Reported,-,-
607,616,Delhi,Maulana Azad,MBBS,Reported,-,-
608,617,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
609,618,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
610,619,All India SETH G.S. MEDICAL,MBBS,Not,-,-,-
611,620,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
612,621,All India,Dr. B.S.A. Medical,MBBS,Reported,-,-
613,622,Delhi,Maulana Azad,MBBS,Reported,-,-
614,623,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
615,624,All India,Bangalore Medical,MBBS,Reported,-,-
616,625,All India Atal Bihari Vajpayee,MBBS,Reported,-,-,-
617,626,Delhi,Maulana Azad,MBBS,Reported,-,-
618,627,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
619,628,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
620,629,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
621,630,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
622,631,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
623,632,All India,"KGMC, LUCKNOW",MBBS,Reported,-,-
624,633,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
625,634,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
626,635,All India,B.J. MEDICAL,MBBS,Reported,-,-
627,636,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
628,637,Open Seat,"AIIMS, Raipur",MBBS,Reported,Open Seat,AIIMS Guahawti
629,638,Open Seat,INST.OF,MBBS,Reported,Open Seat,"AIIMS, Jodhpur"
630,639,All India,GRANT MEDICAL,MBBS,Not,-,-
631,640,All India,Lady Hardinge,MBBS,Reported,-,-
632,641,Open Seat,INST.OF,MBBS,Reported,-,-
633,643,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
634,644,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
635,645,Open Seat,INST.OF,MBBS,Reported,-,-
636,646,All India,Bangalore Medical,MBBS,Reported,Open Seat,"AIIMS, Jodhpur"
637,648,All India MADURAI MEDICAL,MBBS,Reported,-,-,-
638,649,All India,GOVT.MEDICAL,MBBS,Reported,Open Seat,"AIIMS, Jodhpur"
639,650,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
640,651,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
641,652,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
642,653,All India,B.J. MEDICAL,MBBS,Reported,All India,SETH G.S. MEDICAL
643,654,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
644,655,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
645,656,All India,Atal Bihari Vajpayee,MBBS,Reported,-,-
646,657,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
647,658,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
648,659,All India,BAHIRAMJEE,MBBS,Not,All India,SETH G.S. MEDICAL
649,660,Open Seat,JIPMER,MBBS,Reported,-,-
650,661,Delhi,Maulana Azad,MBBS,Reported,-,-
651,663,Open Seat,INST.OF,MBBS,Reported,-,-
652,664,Delhi,Maulana Azad,MBBS,Reported,-,-
653,665,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
654,666,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
655,667,All India,GOVT.MEDICAL,MBBS,Reported,-,-
656,669,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
657,670,All India MADRAS MEDICAL,MBBS,Reported,-,-,-
658,671,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
659,672,Open Seat,Jawaharlal Nehru,MBBS,Reported,-,-
660,674,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
661,675,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
662,676,Open Seat,"AIIMS, Nagpur",MBBS,Not,-,-
663,677,All India,B.J. MEDICAL,MBBS,Reported,-,-
664,678,Open Seat,INST.OF,MBBS,Reported,-,-
665,679,Delhi,Maulana Azad,MBBS,Reported,-,-
666,680,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
667,681,All India,B.J. MEDICAL,MBBS,Reported,-,-
668,682,Open Seat,INST.OF,MBBS,Reported,-,-
669,683,Open Seat,INST.OF,MBBS,Reported,-,-
670,684,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
671,685,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
672,687,Delhi,Maulana Azad,MBBS,Reported,-,-
673,688,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
674,689,All India,GOVERNMENT,MBBS,Reported,-,-
675,690,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
676,691,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
677,692,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
678,693,Open Seat,"AIIMS, Raipur",MBBS,Not,Open Seat,"AIIMS, Raipur"
679,694,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
680,695,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
681,696,Delhi,Maulana Azad,MBBS,Reported,-,-
682,697,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
683,698,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
684,699,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
685,700,All India,MADRAS MEDICAL,MBBS,Reported,-,-
686,701,All India,SETH G.S. MEDICAL,MBBS,Reported,-,-
687,702,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
688,703,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
689,704,All India,Bangalore Medical,MBBS,Reported,-,-
690,705,All India,Bangalore Medical,MBBS,Reported,-,-
691,706,All India,B.J. MEDICAL,MBBS,Reported,-,-
692,707,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
693,708,Open Seat,INST.OF,MBBS,Reported,All India,SETH G.S. MEDICAL
694,709,All India,Lady Hardinge,MBBS,Reported,-,-
695,710,All India,Lady Hardinge,MBBS,Reported,-,-
696,711,Open Seat,JIPMER,MBBS,Reported,-,-
697,712,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
698,713,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
699,714,Open Seat,INST.OF,MBBS,Reported,Open Seat,"AIIMS, Bibi Nagar,"
700,715,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
701,716,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
702,717,Open Seat,"AIIMS, Patna",MBBS,Reported,-,-
703,718,All India,S.M.S. MEDICAL,MBBS,Reported,-,-
704,719,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
705,720,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
706,721,-,-,-,-,All India,B.J. MEDICAL
707,723,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
708,724,All India,GOVT. MEDICAL,MBBS,Reported,-,-
709,725,Delhi,Maulana Azad,MBBS,Reported,-,-
710,726,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
711,727,Delhi,Maulana Azad,MBBS,Reported,-,-
712,728,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
713,729,Open Seat,"AIIMS, Rishikesh",MBBS,Not,Open Seat,JIPMER KARAIKAL
714,730,All India MADRAS MEDICAL,MBBS,Reported,-,-,-
715,731,Open Seat,"AIIMS, Rishikesh",MBBS,Not,All India,S.M.S. MEDICAL
716,732,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
717,733,All India GOVERNMENT,MBBS,Reported,-,-,-
718,734,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
719,735,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
720,736,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
721,737,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
722,738,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
723,739,All India,"KGMC, LUCKNOW",MBBS,Reported,-,-
724,740,All India,"MEDICAL COLLEGE,",MBBS,Reported,-,-
725,741,All India,NDMC Medical,MBBS,Not,-,-
726,742,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
727,743,All India,Lady Hardinge,MBBS,Reported,-,-
728,744,All India,"KGMC, LUCKNOW",MBBS,Not,-,-
729,745,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
730,746,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
731,747,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
732,748,Open Seat,INST.OF,MBBS,Reported,Open Seat,"AIIMS-Bhopal,"
733,749,Open Seat,INST.OF,MBBS,Reported,-,-
734,750,All India,MADRAS MEDICAL,MBBS,Reported,-,-
735,751,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
736,752,Delhi,Maulana Azad,MBBS,Reported,-,-
737,753,IP,Vardhman Mahavir,MBBS,Reported,-,-
738,754,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
739,755,All India MADRAS MEDICAL,MBBS,Reported,-,-,-
740,756,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
741,757,All India,LOKMANYA TILAK,MBBS,Not,-,-
742,759,Open Seat,INST.OF,MBBS,Reported,-,-
743,760,All India,Lady Hardinge,MBBS,Reported,-,-
744,761,All India,Lady Hardinge,MBBS,Reported,-,-
745,762,All India,RUHS College of,MBBS,Not,-,-
746,763,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
747,764,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
748,765,Open Seat,JIPMER,MBBS,Reported,-,-
749,766,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
750,767,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
751,768,All India,Bangalore Medical,MBBS,Not,-,-
752,769,Open Seat,INST.OF,MBBS,Reported,-,-
753,770,All India,Lady Hardinge,MBBS,Reported,-,-
754,771,Open Seat,INST.OF,MBBS,Reported,-,-
755,772,Delhi,Maulana Azad,MBBS,Reported,-,-
756,773,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,All India,SETH G.S. MEDICAL
757,775,Non-,"AIIMS, New Delhi",MBBS,Reported,-,-
758,777,Open Seat,INST.OF,MBBS,Reported,-,-
759,778,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
760,780,IP,Vardhman Mahavir,MBBS,Reported,-,-
761,781,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
762,782,Delhi,Maulana Azad,MBBS,Reported,-,-
763,783,All India,MADRAS MEDICAL,MBBS,Reported,-,-
764,784,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
765,785,Open Seat,"AIIMS, Rishikesh",MBBS,Not,-,-
766,786,Delhi,Maulana Azad,MBBS,Not,-,-
767,787,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
768,788,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
769,789,Open Seat,"AIIMS, Kalyani",MBBS,Reported,-,-
770,790,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
771,791,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
772,792,Delhi,Maulana Azad,MBBS,Reported,-,-
773,793,All India,GOVT.MEDICAL,MBBS,Not,-,-
774,794,Open Seat,INST.OF,MBBS,Reported,-,-
775,795,All India,Bangalore Medical,MBBS,Reported,-,-
776,796,Delhi,Maulana Azad,MBBS,Reported,-,-
777,797,All India,MADRAS MEDICAL,MBBS,Reported,-,-
778,798,Open Seat,INST.OF,MBBS,Reported,-,-
779,799,Delhi,Maulana Azad,MBBS,Reported,-,-
780,800,Delhi,Maulana Azad,MBBS,Reported,-,-
781,801,IP,Vardhman Mahavir,MBBS,Reported,-,-
782,802,All India,MADRAS MEDICAL,MBBS,Reported,-,-
783,803,All India,STANLEY MEDICAL,MBBS,Not,-,-
784,804,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
785,805,Open Seat,JIPMER,MBBS,Reported,Open Seat,"AIIMS, Bhubaneswar"
786,806,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
787,807,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
788,808,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
789,809,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
790,810,Open Seat,INST.OF,MBBS,Reported,-,-
791,811,Delhi,Maulana Azad,MBBS,Reported,-,-
792,812,All India,Bangalore Medical,MBBS,Reported,-,-
793,813,All India,MADRAS MEDICAL,MBBS,Not,-,-
794,814,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
795,815,Open Seat,"AIIMS, Patna",MBBS,Reported,-,-
796,816,All India,S.C.B. MEDICAL,MBBS,Reported,-,-
797,817,Open Seat,INST.OF,MBBS,Reported,-,-
798,818,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
799,820,Open Seat,INST.OF,MBBS,Reported,-,-
800,821,Open Seat,"AIIMS, Bhubaneswar",MBBS,Not,-,-
801,822,All India,S.N. MEDICAL,MBBS,Not,-,-
802,823,Non-,"AIIMS, New Delhi",MBBS,Reported,-,-
803,824,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
804,825,Delhi,Maulana Azad,MBBS,Reported,-,-
805,826,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,-,-
806,827,Open Seat,"AIIMS, Rishikesh",MBBS,Not,-,-
807,828,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
808,829,Delhi,Maulana Azad,MBBS,Reported,-,-
809,830,Open Seat,"AIIMS, Jodhpur",MBBS,Reported,All India,University College of
810,831,Delhi,Maulana Azad,MBBS,Reported,-,-
811,832,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
812,833,All India GOVT. KILPAUK,MBBS,Not,-,-,-
813,834,Open Seat,INST.OF,MBBS,Reported,-,-
814,835,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
815,836,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
816,837,All India,GOVT.MEDICAL,MBBS,Reported,-,-
817,839,All India,"MEDICAL COLLEGE,",MBBS,Reported,-,-
818,840,All India,TOPIWALA,MBBS,Not,-,-
819,841,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
820,842,All India,"KGMC, LUCKNOW",MBBS,Reported,-,-
821,843,All India,"MEDICAL COLLEGE,",MBBS,Reported,-,-
822,844,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
823,845,Open Seat,"AIIMS, Patna",MBBS,Reported,-,-
824,846,Delhi,Maulana Azad,MBBS,Reported,-,-
825,847,Open Seat,"AIIMS, Raipur",MBBS,Reported,-,-
826,849,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
827,850,All India,GOVT.MEDICAL,MBBS,Reported,-,-
828,851,Open Seat,"AIIMS-Bhopal,",MBBS,Reported,-,-
829,852,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,Open Seat,"AIIMS, Jodhpur"
