institute_type,institute_short,program_name,category,quota,pool,round_no,program_duration,degree_short,year,opening_rank,closing_rank,closing_rank_avg,closing_rank_std,latest_recorded_year
NIT,NIT-Allahabad,Computer Science and Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,1077.0,4289.0,4289.0,0.0,2021
NIT,NIT-Calicut,Architecture,GEN,OS,Gender-Neutral,1,5 Years,B.Arch,2021,45.0,269.0,269.0,0.0,2021
NIT,NIT-Durgapur,Bio Technology,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,15338.0,36693.0,36693.0,0.0,2021
NIT,NIT-Meghalaya,Civil Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,38739.0,40078.0,40078.0,0.0,2021
NIT,NIT-Raipur,Electrical Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,23670.0,26634.0,26634.0,0.0,2021
NIT,NIT-Kurukshetra,Mechanical Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,16013.0,23963.0,23963.0,0.0,2021
NIT,NIT-Srinagar,Electronics and Communication Engineering,GEN,JK,Gender-Neutral,1,4 Years,B.Tech,2021,28930.0,40483.0,40483.0,0.0,2021
IIT,IIT-Hyderabad,Chemical Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,2300.0,2300.0,2300.0,0.0,2021
IIT,IIT-Delhi,Engineering Physics,SC,AI,Female-Only,2,4 Years,B.Tech,2021,1477.0,1966.0,1966.0,0.0,2021
IIT,IIT-Kharagpur,Electronics and Electrical Communication Engineering,SC,AI,Female-Only,2,4 Years,B.Tech,2021,481.0,481.0,481.0,0.0,2021
IIT,IIT-Kanpur,Civil Engineering,SC,AI,Female-Only,2,4 Years,B.Tech,2021,1747.0,2470.0,2470.0,0.0,2021
IIT,IIT-Indore,Mechanical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,11233.0,12510.0,12510.0,0.0,2019
IIT,IIT-Jodhpur,Electrical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,3235.0,6135.0,6135.0,0.0,2019
NIT,NIT-Jaipur,Mechanical Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,21922.0,27774.0,27774.0,0.0,2019
NIT,NIT-Bhopal,Electronics and Communication Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,12658.0,19572.0,19572.0,0.0,2019
NIT,NIT-Karnataka-Surathkal,Civil Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,21251.0,35735.0,35735.0,0.0,2019
NIT,NIT-Patna,Physics,GEN,OS,Female-Only,7,5 Years,Int Msc.,2019,35824.0,35824.0,35824.0,0.0,2019
NIT,NIT-Raipur,Bio Medical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,88246.0,100925.0,100925.0,0.0,2019
NIT,NIT-Silchar,Electronics and Instrumentation Engineering,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,28620.0,33979.0,33979.0,0.0,2019
NIT,NIT-Srinagar,Mechanical Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,31161.0,38908.0,38908.0,0.0,2019
IIT,IIT-Roorkee,Geological Technology,GEN-EWS,AI,Female-Only,1,5 Years,Int M.Tech,2021,3425.0,3425.0,3425.0,0.0,2021
IIT,IIT-Indore,Computer Science and Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,460.0,460.0,460.0,0.0,2021
IIT,IIT-Hyderabad,Engineering Physics,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,907.0,914.0,914.0,0.0,2021
IIT,IIT-Patna,Mechanical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1249.0,1316.0,1316.0,0.0,2021
IIT,IIT-Gandhinagar,Mechanical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,754.0,1017.0,1017.0,0.0,2021
IIT,IIT-Madras,Naval Architecture and Ocean Engineering,GEN-EWS,AI,Gender-Neutral,2,4 Years,B.Tech,2021,1236.0,1391.0,1391.0,0.0,2021
IIT,IIT-Hyderabad,Mathematics and Computing,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,361.0,480.0,480.0,0.0,2021
IIT,IIT-Patna,Chemical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3775.0,4190.0,4190.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Computer Science and Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,292.0,358.0,358.0,0.0,2021
IIT,IIT-Kharagpur,Ocean Engineering and Naval Architecture,OBC-NCL,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,3691.0,4139.0,4139.0,0.0,2021
IIT,IIT-Bombay,Metallurgical Engineering & Materials Science,GEN,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,3777.0,4066.0,4066.0,0.0,2021
IIT,IIT-Hyderabad,Biomedical Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,10474.0,11183.0,11183.0,0.0,2021
NIT,NIT-Jalandhar,Mechanical Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,37631.0,50373.0,50373.0,0.0,2021
NIT,NIT-Durgapur,Mechanical Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,22873.0,30499.0,30499.0,0.0,2021
NIT,NIT-Hamirpur,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,1,5 Years,Btech + M.Tech (IDD),2021,40405.0,47921.0,47921.0,0.0,2021
NIT,NIT-Rourkela,Food Process Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,14522.0,14522.0,14522.0,0.0,2021
NIT,NIT-Rourkela,Mechanical Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,5632.0,10006.0,10006.0,0.0,2021
NIT,NIT-Calicut,Electrical and Electronics Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,16423.0,20847.0,20847.0,0.0,2021
NIT,NIT-Puducherry,Computer Science and Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,16757.0,20587.0,20587.0,0.0,2021
NIT,NIT-Sikkim,Computer Science and Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,88273.0,161648.0,161648.0,0.0,2021
NIT,NIT-Kurukshetra,Production and Industrial Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,28661.0,36945.0,36945.0,0.0,2021
NIT,NIT-Srinagar,Civil Engineering,GEN,JK,Gender-Neutral,1,4 Years,B.Tech,2021,3874.0,48770.0,48770.0,0.0,2021
NIT,NIT-Srinagar,Electrical Engineering,GEN,LA,Female-Only,1,4 Years,B.Tech,2021,350695.0,350695.0,350695.0,0.0,2021
IIT,IIT-Roorkee,Mathematics & Computing,SC,AI,Female-Only,1,5 Years,BS + MS (IDD),2021,1667.0,1667.0,1667.0,0.0,2021
IIT,IIT-Jodhpur,Materials Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2521.0,2648.0,2648.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Engineering Physics,SC,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,985.0,2389.0,2389.0,0.0,2021
IIT,IIT-Bombay,Metallurgical Engineering and Materials Science,SC,AI,Female-Only,2,4 Years,B.Tech,2021,1557.0,1749.0,1749.0,0.0,2021
IIT,IIT-Bombay,Environmental Science and Engineering,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2019,8337.0,8834.0,8834.0,0.0,2019
IIT,IIT-Kharagpur,Biotechnology and Biochemical Engineering,GEN,AI,Gender-Neutral,7,4 Years,B.Tech,2019,4511.0,6312.0,6312.0,0.0,2019
NIT,NIT-Karnataka-Surathkal,Civil Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,9070.0,17125.0,17125.0,0.0,2019
NIT,NIT-Jamshedpur,Electrical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,20715.0,27574.0,27574.0,0.0,2019
NIT,NIT-Rourkela,Civil Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,12873.0,27403.0,27403.0,0.0,2019
IIT,IIT-Bombay,Chemistry,GEN-EWS,AI,Gender-Neutral,1,4 Years,BSc,2021,1100.0,1147.0,1147.0,0.0,2021
IIT,IIT-Madras,Biological Sciences,GEN-EWS,AI,Female-Only,1,5 Years,BS + MS (IDD),2021,3302.0,3302.0,3302.0,0.0,2021
IIT,IIT-Hyderabad,Electrical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,280.0,344.0,344.0,0.0,2021
IIT,IIT-Delhi,Chemical Engineering,GEN-EWS,AI,Gender-Neutral,2,4 Years,B.Tech,2021,355.0,430.0,430.0,0.0,2021
IIT,IIT-Madras,Engineering Design,GEN-EWS,AI,Female-Only,2,5 Years,B.Tech + M.Tech (IDD),2021,2296.0,2296.0,2296.0,0.0,2021
IIT,IIT-Bombay,Environmental Science and Engineering,OBC-NCL,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,2137.0,3099.0,3099.0,0.0,2021
IIT,IIT-Roorkee,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,378.0,917.0,917.0,0.0,2021
IIT,IIT-Hyderabad,Chemical Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,5036.0,5176.0,5176.0,0.0,2021
IIT,IIT-Dharwad,Engineering Physics,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,4083.0,4848.0,4848.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,7071.0,7240.0,7240.0,0.0,2021
IIT,IIT-Roorkee,Electronics and Communication Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,1297.0,1728.0,1728.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Mechanical Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,10801.0,12987.0,12987.0,0.0,2021
IIT,IIT-(ISM) Dhanbad,Computer Science and Engineering,GEN,AI,Female-Only,1,4 Years,B.Tech,2021,2840.0,5599.0,5599.0,0.0,2021
IIT,IIT-Bombay,Mechanical Engineering,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,1476.0,3290.0,3290.0,0.0,2021
IIT,IIT-Delhi,Mathematics and Computing,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,446.0,930.0,930.0,0.0,2021
IIT,IIT-Kharagpur,Mining Engineering,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,13143.0,15600.0,15600.0,0.0,2021
IIT,IIT-Kanpur,Computer Science and Engineering,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,487.0,777.0,777.0,0.0,2021
NIT,NIT-Jalandhar,Civil Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,11801.0,15047.0,15047.0,0.0,2021
NIT,NIT-Jaipur,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,2524.0,3140.0,3140.0,0.0,2021
NIT,NIT-Jalandhar,Information Technology,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,12368.0,17744.0,17744.0,0.0,2021
NIT,NIT-Bhopal,Materials Science and Metallurgical Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,30412.0,35283.0,35283.0,0.0,2021
NIT,NIT-Agartala,Biotechnology and Biochemical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,36766.0,40983.0,40983.0,0.0,2021
NIT,NIT-Agartala,Chemical Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,103994.0,152749.0,152749.0,0.0,2021
NIT,NIT-Durgapur,Civil Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,35398.0,35607.0,35607.0,0.0,2021
NIT,NIT-Raipur,Chemical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,25665.0,31147.0,31147.0,0.0,2021
NIT,NIT-Rourkela,Metallurgical and Materials Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,29144.0,33092.0,33092.0,0.0,2021
IIT,IIT-Kharagpur,Civil Engineering with any of the listed specialization,SC,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,2460.0,2460.0,2460.0,0.0,2021
IIT,IIT-Roorkee,Geological Technology,SC,AI,Female-Only,1,5 Years,Int M.Tech,2021,3277.0,3277.0,3277.0,0.0,2021
IIT,IIT-Kharagpur,Applied Geology,SC,AI,Gender-Neutral,2,4 Years,BSc,2021,2780.0,2868.0,2868.0,0.0,2021
IIT,IIT-Guwahati,Chemical Science and Technology,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,11938.0,12336.0,12336.0,0.0,2019
NIT,NIT-Jalandhar,Bio Technology,GEN,OS,Female-Only,7,4 Years,B.Tech,2019,45631.0,46468.0,46468.0,0.0,2019
NIT,NIT-Patna,Civil Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,25289.0,33602.0,33602.0,0.0,2019
NIT,NIT-Raipur,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,14697.0,16619.0,16619.0,0.0,2019
NIT,NIT-Rourkela,Industrial Design,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,14940.0,31484.0,31484.0,0.0,2019
NIT,NIT-Srinagar,Chemical Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,133357.0,167048.0,167048.0,0.0,2019
NIT,NIT-Srinagar,Computer Science and Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,19810.0,23198.0,23198.0,0.0,2019
IIT,IIT-Kharagpur,Chemical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,479.0,655.0,655.0,0.0,2021
IIT,IIT-Indore,Civil Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1214.0,1238.0,1238.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Metallurgical Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,3256.0,3400.0,3400.0,0.0,2021
IIT,IIT-Delhi,Biotechnology and Biochemical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2011.0,2579.0,2579.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2455.0,2683.0,2683.0,0.0,2021
IIT,IIT-Madras,Biological Engineering,OBC-NCL,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,4502.0,5630.0,5630.0,0.0,2021
IIT,IIT-Madras,Engineering Physics,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,2468.0,4643.0,4643.0,0.0,2021
IIT,IIT-Jammu,Civil Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,8806.0,8872.0,8872.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Materials Science and Technology,OBC-NCL,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,8336.0,8336.0,8336.0,0.0,2021
IIT,IIT-Kharagpur,Industrial and Systems Engineering,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,4374.0,5421.0,5421.0,0.0,2021
IIT,IIT-Kharagpur,Chemistry,GEN,AI,Gender-Neutral,1,4 Years,BSc,2021,6928.0,10024.0,10024.0,0.0,2021
IIT,IIT-Kharagpur,Electrical Engineering with M.Tech. in any of the listed specializations,GEN,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,1628.0,2066.0,2066.0,0.0,2021
IIT,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,13222.0,13275.0,13275.0,0.0,2021
IIT,IIT-Bombay,Mechanical Engineering,GEN,AI,Gender-Neutral,2,4 Years,B.Tech,2021,157.0,1234.0,1234.0,0.0,2021
NIT,NIT-Karnataka-Surathkal,Computer Science and Engineering,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,361.0,524.0,524.0,0.0,2021
NIT,NIT-Rourkela,Ceramic Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,19105.0,19105.0,19105.0,0.0,2021
NIT,NIT-Srinagar,Civil Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,11866.0,13005.0,13005.0,0.0,2021
NIT,NIT-Allahabad,Bio Technology,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,19411.0,28389.0,28389.0,0.0,2021
NIT,NIT-Calicut,Materials Science and Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,39719.0,39719.0,39719.0,0.0,2021
NIT,NIT-Sikkim,Mechanical Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,630778.0,637673.0,637673.0,0.0,2021
IIT,IIT-Delhi,Computer Science and Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,154.0,185.0,185.0,0.0,2021
IIT,IIT-Madras,Engineering Physics,SC,AI,Female-Only,2,4 Years,B.Tech,2021,2018.0,2528.0,2528.0,0.0,2021
IIT,IIT-Kharagpur,Metallurgical and Materials Engineering,GEN,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2019,10791.0,10947.0,10947.0,0.0,2019
IIT,IIT-Madras,Aerospace Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,4805.0,6859.0,6859.0,0.0,2019
NIT,NIT-Jaipur,Computer Science and Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,5705.0,6462.0,6462.0,0.0,2019
NIT,NIT-Allahabad,Civil Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,16581.0,26507.0,26507.0,0.0,2019
NIT,NIT-Sikkim,Electrical and Electronics Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,31901.0,36564.0,36564.0,0.0,2019
NIT,NIT-Tiruchirappalli,Civil Engineering,GEN,HS,Female-Only,7,4 Years,B.Tech,2019,27405.0,41069.0,41069.0,0.0,2019
IIT,IIT-Hyderabad,Mechanical Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,593.0,702.0,702.0,0.0,2021
IIT,IIT-Bhubaneswar,Civil Engineering and M. Tech. in Structural Engineering,GEN-EWS,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,1691.0,1691.0,1691.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Mathematics and Computing,GEN-EWS,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,248.0,281.0,281.0,0.0,2021
IIT,IIT-Kanpur,Electrical Engineering,GEN-EWS,AI,Gender-Neutral,2,4 Years,B.Tech,2021,166.0,236.0,236.0,0.0,2021
IIT,IIT-Kharagpur,Biotechnology and Biochemical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,2775.0,3185.0,3185.0,0.0,2021
IIT,IIT-Kharagpur,Instrumentation Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,2868.0,3432.0,3432.0,0.0,2021
IIT,IIT-Kharagpur,Mechanical Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,927.0,1294.0,1294.0,0.0,2021
IIT,IIT-Mandi,Engineering Physics,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,8165.0,8606.0,8606.0,0.0,2021
IIT,IIT-(ISM) Dhanbad,Mathematics and Computing,OBC-NCL,AI,Gender-Neutral,1,5 Years,Int M.Tech,2021,1098.0,1485.0,1485.0,0.0,2021
IIT,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,GEN,AI,Gender-Neutral,1,5 Years,B.Tech + M.Tech (IDD),2021,3957.0,4773.0,4773.0,0.0,2021
IIT,IIT-Bombay,Metallurgical Engineering and Materials Science,GEN,AI,Gender-Neutral,2,4 Years,B.Tech,2021,2381.0,3777.0,3777.0,0.0,2021
IIT,IIT-Kanpur,Civil Engineering,GEN,AI,Female-Only,2,4 Years,B.Tech,2021,9665.0,11878.0,11878.0,0.0,2021
NIT,NIT-Durgapur,Computer Science and Engineering,OBC-NCL,OS,Gender-Neutral,1,4 Years,B.Tech,2021,1235.0,2370.0,2370.0,0.0,2021
NIT,NIT-Sikkim,Mechanical Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,224000.0,299749.0,299749.0,0.0,2021
NIT,NIT-Kurukshetra,Information Technology,OBC-NCL,OS,Female-Only,1,4 Years,B.Tech,2021,4180.0,5297.0,5297.0,0.0,2021
NIT,NIT-Jaipur,Metallurgical and Materials Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,37253.0,38031.0,38031.0,0.0,2021
NIT,NIT-Durgapur,Chemical Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,24844.0,30335.0,30335.0,0.0,2021
NIT,NIT-Durgapur,Metallurgical and Materials Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,28385.0,35604.0,35604.0,0.0,2021
NIT,NIT-Hamirpur,Mathematics and Computing,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,8510.0,12827.0,12827.0,0.0,2021
NIT,NIT-Patna,Civil Engineering,GEN,HS,Female-Only,1,4 Years,B.Tech,2021,20579.0,47356.0,47356.0,0.0,2021
NIT,NIT-Jamshedpur,Computer Science and Engineering,GEN,HS,Gender-Neutral,1,4 Years,B.Tech,2021,3086.0,9932.0,9932.0,0.0,2021
NIT,NIT-Srinagar,Civil Engineering,GEN,JK,Female-Only,1,4 Years,B.Tech,2021,33970.0,63442.0,63442.0,0.0,2021
IIT,IIT-Madras,Civil Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,1484.0,1932.0,1932.0,0.0,2021
IIT,IIT-Hyderabad,Civil Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,1959.0,2093.0,2093.0,0.0,2021
IIT,IIT-Bhubaneswar,Computer Science and Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,850.0,910.0,910.0,0.0,2021
IIT,IIT-Patna,Computer Science and Engineering,SC,AI,Gender-Neutral,1,4 Years,B.Tech,2021,525.0,594.0,594.0,0.0,2021
IIT,IIT-Roorkee,Physics,SC,AI,Female-Only,2,5 Years,BS + MS (IDD),2021,3116.0,3116.0,3116.0,0.0,2021
IIT,IIT-(ISM) Dhanbad,Electrical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,8094.0,11247.0,11247.0,0.0,2019
IIT,IIT-Bhilai,Electrical Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,11357.0,13371.0,13371.0,0.0,2019
NIT,NIT-Calicut,Architecture,GEN,OS,Female-Only,7,5 Years,B.Arch,2019,640.0,856.0,856.0,0.0,2019
NIT,NIT-Patna,Civil Engineering,GEN,OS,Gender-Neutral,7,4 Years,B.Tech,2019,25942.0,33262.0,33262.0,0.0,2019
NIT,NIT-Jamshedpur,Mechanical Engineering,GEN,HS,Gender-Neutral,7,4 Years,B.Tech,2019,19440.0,30665.0,30665.0,0.0,2019
IIT,IIT-Hyderabad,Computer Science and Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,73.0,86.0,86.0,0.0,2021
IIT,IIT-Jodhpur,Materials Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,3890.0,3890.0,3890.0,0.0,2021
IIT,IIT-Jammu,Materials Science and Engineering,GEN-EWS,AI,Female-Only,1,4 Years,B.Tech,2021,4104.0,4104.0,4104.0,0.0,2021
IIT,IIT-(BHU) Varanasi,Ceramic Engineering,GEN-EWS,AI,Gender-Neutral,1,4 Years,B.Tech,2021,1452.0,1816.0,1816.0,0.0,2021
IIT,IIT-Kharagpur,Biotechnology and Biochemical Engineering,GEN-EWS,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,1377.0,1507.0,1507.0,0.0,2021
IIT,IIT-Kharagpur,Mechanical Engineering with M.Tech. in any of the listed specializations,GEN-EWS,AI,Gender-Neutral,2,5 Years,B.Tech + M.Tech (IDD),2021,503.0,775.0,775.0,0.0,2021
IIT,IIT-Madras,Biological Engineering,GEN-EWS,AI,Female-Only,2,5 Years,B.Tech + M.Tech (IDD),2021,2853.0,2853.0,2853.0,0.0,2021
IIT,IIT-Mandi,Civil Engineering,OBC-NCL,AI,Gender-Neutral,1,4 Years,B.Tech,2021,3183.0,4109.0,4109.0,0.0,2021
IIT,IIT-Patna,Metallurgical and Materials Engineering,OBC-NCL,AI,Female-Only,1,4 Years,B.Tech,2021,8605.0,8837.0,8837.0,0.0,2021
IIT,IIT-Bombay,Engineering Physics,OBC-NCL,AI,Female-Only,2,4 Years,B.Tech,2021,1570.0,3658.0,3658.0,0.0,2021
IIT,IIT-Kharagpur,Mining Safety Engineering,OBC-NCL,AI,Female-Only,2,5 Years,B.Tech + M.Tech (IDD),2021,8054.0,8054.0,8054.0,0.0,2021
IIT,IIT-Roorkee,Engineering Physics,OBC-NCL,AI,Gender-Neutral,2,4 Years,B.Tech,2021,1871.0,2335.0,2335.0,0.0,2021
IIT,IIT-Kharagpur,Applied Geology,GEN,AI,Female-Only,2,4 Years,BSc,2021,18017.0,18982.0,18982.0,0.0,2021
IIT,IIT-Kanpur,Materials Science and Engineering,GEN,AI,Gender-Neutral,2,4 Years,B.Tech,2021,4271.0,5906.0,5906.0,0.0,2021
NIT,NIT-Bhopal,Electronics and Communication Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,7761.0,10044.0,10044.0,0.0,2021
NIT,NIT-Calicut,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,1,4 Years,B.Tech,2021,3390.0,5032.0,5032.0,0.0,2021
NIT,NIT-Rourkela,Electrical Engineering,OBC-NCL,HS,Female-Only,1,4 Years,B.Tech,2021,10457.0,14339.0,14339.0,0.0,2021
NIT,NIT-Bhopal,Chemical Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,21127.0,25624.0,25624.0,0.0,2021
NIT,NIT-Durgapur,Electronics and Communication Engineering,GEN,OS,Gender-Neutral,1,4 Years,B.Tech,2021,9567.0,11114.0,11114.0,0.0,2021
NIT,NIT-Nagaland,Computer Science and Engineering,GEN,OS,Female-Only,1,4 Years,B.Tech,2021,31877.0,31877.0,31877.0,0.0,2021
IIT,IIT-Delhi,Computer Science and Engineering,SC,AI,Female-Only,1,5 Years,B.Tech + M.Tech (IDD),2021,337.0,337.0,337.0,0.0,2021
IIT,IIT-Kharagpur,Chemical Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,554.0,1152.0,1152.0,0.0,2021
IIT,IIT-Jodhpur,Electrical Engineering,SC,AI,Female-Only,1,4 Years,B.Tech,2021,2311.0,2317.0,2317.0,0.0,2021
IIT,IIT-Delhi,Computer Science and Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,233.0,465.0,465.0,0.0,2019
IIT,IIT-Kanpur,Civil Engineering,GEN,AI,Female-Only,7,4 Years,B.Tech,2019,7451.0,9158.0,9158.0,0.0,2019
IIT,IIT-Roorkee,Geophysical Technology,GEN,AI,Gender-Neutral,7,5 Years,Int M.Tech,2019,5519.0,8439.0,8439.0,0.0,2019
